x,rho,u,P,t
-10,8.25528,149.354,429070,0.000248929
-9.8,8.25528,149.354,429070,0.000248929
-9.6,8.23025,150.244,426363,0.000248929
-9.4,8.1926,151.585,422307,0.000248929
-9.2,8.14861,153.154,417588,0.000248929
-9,8.10144,154.84,412553,0.000248929
-8.8,8.05271,156.586,407375,0.000248929
-8.6,8.00325,158.363,402146,0.000248929
-8.4,7.95346,160.156,396909,0.000248929
-8.2,7.90357,161.957,391688,0.000248929
-8,7.85369,163.764,386495,0.000248929
-7.8,7.80386,165.572,381336,0.000248929
-7.6,7.75413,167.383,376214,0.000248929
-7.4,7.70449,169.194,371131,0.000248929
-7.2,7.65497,171.007,366087,0.000248929
-7,7.60557,172.82,361084,0.000248929
-6.8,7.55628,174.633,356121,0.000248929
-6.6,7.50712,176.447,351199,0.000248929
-6.4,7.45807,178.262,346317,0.000248929
-6.2,7.40915,180.077,341477,0.000248929
-6,7.36035,181.892,336678,0.000248929
-5.8,7.31167,183.708,331920,0.000248929
-5.6,7.26311,185.524,327203,0.000248929
-5.4,7.21468,187.34,322527,0.000248929
-5.2,7.16638,189.157,317893,0.000248929
-5,7.1182,190.974,313300,0.000248929
-4.8,7.07015,192.792,308748,0.000248929
-4.6,7.02222,194.61,304238,0.000248929
-4.4,6.97442,196.428,299770,0.000248929
-4.2,6.92675,198.247,295342,0.000248929
-4,6.87921,200.066,290957,0.000248929
-3.8,6.83179,201.885,286613,0.000248929
-3.6,6.7845,203.705,282310,0.000248929
-3.4,6.73733,205.525,278049,0.000248929
-3.2,6.69029,207.345,273830,0.000248929
-3,6.64337,209.166,269652,0.000248929
-2.8,6.59657,210.988,265515,0.000248929
-2.6,6.5499,212.809,261421,0.000248929
-2.4,6.50335,214.632,257367,0.000248929
-2.2,6.45692,216.454,253356,0.000248929
-2,6.41061,218.277,249386,0.000248929
-1.8,6.36442,220.1,245458,0.000248929
-1.6,6.31836,221.924,241572,0.000248929
-1.4,6.27241,223.748,237727,0.000248929
-1.2,6.22658,225.572,233924,0.000248929
-1,6.18088,227.397,230163,0.000248929
-0.8,6.1353,229.222,226445,0.000248929
-0.6,6.08985,231.046,222768,0.000248929
-0.4,6.04453,232.871,219135,0.000248929
-0.2,5.99935,234.695,215544,0.000248929
0,5.95432,236.519,211998,0.000248929
0.2,5.90946,238.34,208496,0.000248929
0.4,5.86483,240.158,205045,0.000248929
0.6,5.82077,241.957,201670,0.000248929
0.8,5.77866,243.682,198472,0.000248929
1,5.73749,245.373,195374,0.000248929
1.2,5.6971,247.036,192361,0.000248929
1.4,5.65747,248.673,189431,0.000248929
1.6,5.61865,250.28,186586,0.000248929
1.8,5.58073,251.854,183831,0.000248929
2,5.54385,253.389,181175,0.000248929
2.2,5.50818,254.877,178626,0.000248929
2.4,5.4739,256.311,176198,0.000248929
2.6,5.44128,257.678,173905,0.000248929
2.8,5.4106,258.968,171765,0.000248929
3,5.38217,260.164,169797,0.000248929
3.2,5.35634,261.253,168021,0.000248929
3.4,5.33342,262.221,166455,0.000248929
3.6,5.3137,263.054,165115,0.000248929
3.8,5.29735,263.745,164012,0.000248929
4,5.2844,264.291,163143,0.000248929
4.2,5.2747,264.698,162498,0.000248929
4.4,5.26794,264.979,162053,0.000248929
4.6,5.26364,265.155,161775,0.000248929
4.8,5.26125,265.248,161628,0.000248929
5,5.26024,265.282,161575,0.000248929
5.2,5.26012,265.277,161582,0.000248929
5.4,5.26051,265.25,161625,0.000248929
5.6,5.26115,265.212,161685,0.000248929
5.8,5.26187,265.17,161751,0.000248929
6,5.26256,265.129,161816,0.000248929
6.2,5.26319,265.091,161877,0.000248929
6.4,5.26372,265.056,161933,0.000248929
6.6,5.26417,265.024,161984,0.000248929
6.8,5.26452,264.996,162029,0.000248929
7,5.2648,264.97,162070,0.000248929
7.2,5.26501,264.948,162107,0.000248929
7.4,5.26514,264.928,162139,0.000248929
7.6,5.2652,264.91,162168,0.000248929
7.8,5.26518,264.896,162192,0.000248929
8,5.26508,264.885,162211,0.000248929
8.2,5.26487,264.877,162225,0.000248929
8.4,5.26458,264.873,162234,0.000248929
8.6,5.2642,264.872,162237,0.000248929
8.8,5.26375,264.874,162238,0.000248929
9,5.26327,264.876,162237,0.000248929
9.2,5.26277,264.878,162236,0.000248929
9.4,5.26227,264.88,162237,0.000248929
9.6,5.26178,264.881,162240,0.000248929
9.8,5.2613,264.881,162244,0.000248929
10,5.2613,264.881,162244,0.000248929
