x,rho,u,P,t
-10,5.90431,239.08,207075,0.0154055
-9.8,5.90431,239.08,207075,0.0154055
-9.6,5.9039,239.097,207043,0.0154055
-9.4,5.90329,239.122,206995,0.0154055
-9.2,5.90258,239.151,206940,0.0154055
-9,5.90182,239.182,206881,0.0154055
-8.8,5.90103,239.215,206819,0.0154055
-8.6,5.90023,239.247,206757,0.0154055
-8.4,5.89942,239.28,206694,0.0154055
-8.2,5.89861,239.314,206631,0.0154055
-8,5.8978,239.347,206568,0.0154055
-7.8,5.89699,239.38,206505,0.0154055
-7.6,5.89618,239.413,206441,0.0154055
-7.4,5.89536,239.447,206378,0.0154055
-7.2,5.89455,239.48,206315,0.0154055
-7,5.89374,239.513,206252,0.0154055
-6.8,5.89292,239.547,206189,0.0154055
-6.6,5.89211,239.58,206125,0.0154055
-6.4,5.8913,239.613,206062,0.0154055
-6.2,5.89049,239.647,205999,0.0154055
-6,5.88967,239.68,205936,0.0154055
-5.8,5.88886,239.713,205873,0.0154055
-5.6,5.88805,239.747,205810,0.0154055
-5.4,5.88724,239.78,205747,0.0154055
-5.2,5.88642,239.813,205683,0.0154055
-5,5.88561,239.846,205620,0.0154055
-4.8,5.8848,239.88,205557,0.0154055
-4.6,5.88399,239.913,205494,0.0154055
-4.4,5.88317,239.946,205431,0.0154055
-4.2,5.88236,239.98,205368,0.0154055
-4,5.88155,240.013,205305,0.0154055
-3.8,5.88074,240.046,205242,0.0154055
-3.6,5.87992,240.08,205179,0.0154055
-3.4,5.87911,240.113,205116,0.0154055
-3.2,5.8783,240.146,205053,0.0154055
-3,5.87749,240.18,204990,0.0154055
-2.8,5.87668,240.213,204927,0.0154055
-2.6,5.87586,240.246,204865,0.0154055
-2.4,5.87505,240.279,204802,0.0154055
-2.2,5.87424,240.313,204739,0.0154055
-2,5.87343,240.346,204676,0.0154055
-1.8,5.87262,240.379,204613,0.0154055
-1.6,5.8718,240.413,204550,0.0154055
-1.4,5.87099,240.446,204487,0.0154055
-1.2,5.87018,240.479,204425,0.0154055
-1,5.86937,240.513,204362,0.0154055
-0.8,5.86856,240.546,204299,0.0154055
-0.6,5.86775,240.579,204236,0.0154055
-0.4,5.86694,240.612,204173,0.0154055
-0.2,5.86612,240.646,204111,0.0154055
0,5.86531,240.679,204048,0.0154055
0.2,5.8645,240.712,203985,0.0154055
0.4,5.86369,240.746,203923,0.0154055
0.6,5.86288,240.779,203860,0.0154055
0.8,5.86207,240.812,203797,0.0154055
1,5.86126,240.845,203735,0.0154055
1.2,5.86045,240.879,203672,0.0154055
1.4,5.85964,240.912,203610,0.0154055
1.6,5.85883,240.945,203547,0.0154055
1.8,5.85802,240.978,203485,0.0154055
2,5.85721,241.012,203422,0.0154055
2.2,5.8564,241.045,203360,0.0154055
2.4,5.85559,241.078,203298,0.0154055
2.6,5.85478,241.111,203235,0.0154055
2.8,5.85398,241.145,203173,0.0154055
3,5.85317,241.178,203110,0.0154055
3.2,5.85236,241.211,203048,0.0154055
3.4,5.85155,241.244,202986,0.0154055
3.6,5.85074,241.278,202923,0.0154055
3.8,5.84993,241.311,202861,0.0154055
4,5.84912,241.344,202799,0.0154055
4.2,5.84831,241.377,202736,0.0154055
4.4,5.8475,241.411,202674,0.0154055
4.6,5.8467,241.444,202612,0.0154055
4.8,5.84589,241.477,202550,0.0154055
5,5.84508,241.51,202487,0.0154055
5.2,5.84427,241.543,202425,0.0154055
5.4,5.84346,241.577,202363,0.0154055
5.6,5.84265,241.61,202301,0.0154055
5.8,5.84185,241.643,202239,0.0154055
6,5.84104,241.676,202176,0.0154055
6.2,5.84023,241.71,202114,0.0154055
6.4,5.83942,241.743,202052,0.0154055
6.6,5.83861,241.776,201990,0.0154055
6.8,5.83781,241.809,201928,0.0154055
7,5.837,241.842,201866,0.0154055
7.2,5.83619,241.876,201804,0.0154055
7.4,5.83538,241.909,201742,0.0154055
7.6,5.83458,241.942,201680,0.0154055
7.8,5.83377,241.975,201618,0.0154055
8,5.83296,242.009,201556,0.0154055
8.2,5.83215,242.042,201494,0.0154055
8.4,5.83134,242.075,201432,0.0154055
8.6,5.83054,242.108,201370,0.0154055
8.8,5.82973,242.141,201308,0.0154055
9,5.82892,242.175,201246,0.0154055
9.2,5.82812,242.208,201184,0.0154055
9.4,5.82731,242.241,201122,0.0154055
9.6,5.8265,242.274,201060,0.0154055
9.8,5.82569,242.308,200998,0.0154055
10,5.82569,242.308,200998,0.0154055
