x,rho,u,P,t
-10,5.93965,237.635,209839,0.00823176
-9.8,5.93965,237.635,209839,0.00823176
-9.6,5.93889,237.666,209779,0.00823176
-9.4,5.93775,237.713,209690,0.00823176
-9.2,5.93642,237.767,209585,0.00823176
-9,5.93499,237.825,209473,0.00823176
-8.8,5.93352,237.885,209358,0.00823176
-8.6,5.93202,237.947,209241,0.00823176
-8.4,5.93051,238.008,209122,0.00823176
-8.2,5.929,238.07,209004,0.00823176
-8,5.92748,238.132,208885,0.00823176
-7.8,5.92596,238.194,208766,0.00823176
-7.6,5.92444,238.256,208647,0.00823176
-7.4,5.92292,238.318,208528,0.00823176
-7.2,5.9214,238.381,208410,0.00823176
-7,5.91988,238.443,208291,0.00823176
-6.8,5.91836,238.505,208172,0.00823176
-6.6,5.91685,238.567,208053,0.00823176
-6.4,5.91533,238.629,207935,0.00823176
-6.2,5.91381,238.691,207816,0.00823176
-6,5.91229,238.753,207698,0.00823176
-5.8,5.91077,238.816,207579,0.00823176
-5.6,5.90925,238.878,207461,0.00823176
-5.4,5.90773,238.94,207342,0.00823176
-5.2,5.90622,239.002,207224,0.00823176
-5,5.9047,239.064,207106,0.00823176
-4.8,5.90318,239.126,206987,0.00823176
-4.6,5.90166,239.188,206869,0.00823176
-4.4,5.90014,239.251,206751,0.00823176
-4.2,5.89863,239.313,206633,0.00823176
-4,5.89711,239.375,206515,0.00823176
-3.8,5.89559,239.437,206397,0.00823176
-3.6,5.89408,239.499,206279,0.00823176
-3.4,5.89256,239.561,206161,0.00823176
-3.2,5.89104,239.623,206043,0.00823176
-3,5.88953,239.686,205925,0.00823176
-2.8,5.88801,239.748,205807,0.00823176
-2.6,5.88649,239.81,205690,0.00823176
-2.4,5.88498,239.872,205572,0.00823176
-2.2,5.88346,239.934,205454,0.00823176
-2,5.88195,239.996,205337,0.00823176
-1.8,5.88043,240.058,205219,0.00823176
-1.6,5.87892,240.12,205102,0.00823176
-1.4,5.8774,240.183,204985,0.00823176
-1.2,5.87589,240.245,204867,0.00823176
-1,5.87437,240.307,204750,0.00823176
-0.8,5.87286,240.369,204633,0.00823176
-0.6,5.87134,240.431,204515,0.00823176
-0.4,5.86983,240.493,204398,0.00823176
-0.2,5.86832,240.555,204281,0.00823176
0,5.8668,240.617,204164,0.00823176
0.2,5.86529,240.68,204047,0.00823176
0.4,5.86378,240.742,203930,0.00823176
0.6,5.86227,240.804,203814,0.00823176
0.8,5.86076,240.866,203697,0.00823176
1,5.85925,240.928,203580,0.00823176
1.2,5.85774,240.99,203464,0.00823176
1.4,5.85623,241.051,203348,0.00823176
1.6,5.85472,241.113,203231,0.00823176
1.8,5.85322,241.175,203115,0.00823176
2,5.85171,241.237,202999,0.00823176
2.2,5.8502,241.299,202883,0.00823176
2.4,5.84869,241.361,202767,0.00823176
2.6,5.84719,241.423,202651,0.00823176
2.8,5.84568,241.485,202535,0.00823176
3,5.84418,241.547,202419,0.00823176
3.2,5.84267,241.609,202303,0.00823176
3.4,5.84117,241.671,202187,0.00823176
3.6,5.83966,241.732,202072,0.00823176
3.8,5.83816,241.794,201956,0.00823176
4,5.83665,241.856,201840,0.00823176
4.2,5.83515,241.918,201725,0.00823176
4.4,5.83364,241.98,201609,0.00823176
4.6,5.83214,242.042,201494,0.00823176
4.8,5.83063,242.104,201378,0.00823176
5,5.82913,242.165,201263,0.00823176
5.2,5.82763,242.227,201148,0.00823176
5.4,5.82612,242.289,201032,0.00823176
5.6,5.82462,242.351,200917,0.00823176
5.8,5.82312,242.413,200802,0.00823176
6,5.82162,242.475,200687,0.00823176
6.2,5.82011,242.537,200572,0.00823176
6.4,5.81861,242.598,200457,0.00823176
6.6,5.81711,242.66,200342,0.00823176
6.8,5.81561,242.722,200227,0.00823176
7,5.81411,242.784,200112,0.00823176
7.2,5.81261,242.846,199998,0.00823176
7.4,5.81111,242.908,199883,0.00823176
7.6,5.8096,242.969,199768,0.00823176
7.8,5.8081,243.031,199654,0.00823176
8,5.8066,243.093,199539,0.00823176
8.2,5.8051,243.155,199425,0.00823176
8.4,5.8036,243.217,199310,0.00823176
8.6,5.8021,243.279,199196,0.00823176
8.8,5.8006,243.34,199081,0.00823176
9,5.7991,243.402,198967,0.00823176
9.2,5.7976,243.464,198853,0.00823176
9.4,5.79611,243.526,198738,0.00823176
9.6,5.79461,243.588,198624,0.00823176
9.8,5.79311,243.649,198510,0.00823176
10,5.79311,243.649,198510,0.00823176
