x,rho,u,P,t
-10,5.93319,237.899,209332,0.00899847
-9.8,5.93319,237.899,209332,0.00899847
-9.6,5.93249,237.927,209278,0.00899847
-9.4,5.93145,237.97,209196,0.00899847
-9.2,5.93023,238.02,209100,0.00899847
-9,5.92893,238.073,208998,0.00899847
-8.8,5.92758,238.128,208893,0.00899847
-8.6,5.92621,238.184,208786,0.00899847
-8.4,5.92483,238.241,208678,0.00899847
-8.2,5.92345,238.297,208569,0.00899847
-8,5.92206,238.354,208461,0.00899847
-7.8,5.92067,238.411,208352,0.00899847
-7.6,5.91928,238.468,208243,0.00899847
-7.4,5.91789,238.524,208135,0.00899847
-7.2,5.9165,238.581,208026,0.00899847
-7,5.91511,238.638,207917,0.00899847
-6.8,5.91372,238.695,207809,0.00899847
-6.6,5.91233,238.752,207700,0.00899847
-6.4,5.91094,238.809,207592,0.00899847
-6.2,5.90955,238.866,207483,0.00899847
-6,5.90816,238.923,207375,0.00899847
-5.8,5.90677,238.979,207267,0.00899847
-5.6,5.90538,239.036,207158,0.00899847
-5.4,5.90399,239.093,207050,0.00899847
-5.2,5.9026,239.15,206942,0.00899847
-5,5.90121,239.207,206834,0.00899847
-4.8,5.89982,239.264,206726,0.00899847
-4.6,5.89843,239.321,206618,0.00899847
-4.4,5.89704,239.378,206509,0.00899847
-4.2,5.89566,239.434,206401,0.00899847
-4,5.89427,239.491,206294,0.00899847
-3.8,5.89288,239.548,206186,0.00899847
-3.6,5.89149,239.605,206078,0.00899847
-3.4,5.8901,239.662,205970,0.00899847
-3.2,5.88872,239.719,205862,0.00899847
-3,5.88733,239.776,205754,0.00899847
-2.8,5.88594,239.833,205647,0.00899847
-2.6,5.88455,239.889,205539,0.00899847
-2.4,5.88317,239.946,205431,0.00899847
-2.2,5.88178,240.003,205324,0.00899847
-2,5.88039,240.06,205216,0.00899847
-1.8,5.87901,240.117,205109,0.00899847
-1.6,5.87762,240.174,205001,0.00899847
-1.4,5.87623,240.231,204894,0.00899847
-1.2,5.87485,240.288,204786,0.00899847
-1,5.87346,240.344,204679,0.00899847
-0.8,5.87207,240.401,204572,0.00899847
-0.6,5.87069,240.458,204464,0.00899847
-0.4,5.8693,240.515,204357,0.00899847
-0.2,5.86792,240.572,204250,0.00899847
0,5.86653,240.629,204143,0.00899847
0.2,5.86515,240.686,204036,0.00899847
0.4,5.86376,240.742,203929,0.00899847
0.6,5.86238,240.799,203822,0.00899847
0.8,5.861,240.856,203715,0.00899847
1,5.85961,240.913,203609,0.00899847
1.2,5.85823,240.969,203502,0.00899847
1.4,5.85685,241.026,203395,0.00899847
1.6,5.85547,241.083,203289,0.00899847
1.8,5.85409,241.139,203183,0.00899847
2,5.85271,241.196,203076,0.00899847
2.2,5.85133,241.253,202970,0.00899847
2.4,5.84995,241.309,202863,0.00899847
2.6,5.84857,241.366,202757,0.00899847
2.8,5.84719,241.423,202651,0.00899847
3,5.84582,241.48,202545,0.00899847
3.2,5.84444,241.536,202439,0.00899847
3.4,5.84306,241.593,202333,0.00899847
3.6,5.84168,241.649,202227,0.00899847
3.8,5.8403,241.706,202121,0.00899847
4,5.83892,241.763,202015,0.00899847
4.2,5.83755,241.819,201909,0.00899847
4.4,5.83617,241.876,201803,0.00899847
4.6,5.83479,241.933,201697,0.00899847
4.8,5.83341,241.989,201591,0.00899847
5,5.83204,242.046,201486,0.00899847
5.2,5.83066,242.103,201380,0.00899847
5.4,5.82928,242.159,201274,0.00899847
5.6,5.82791,242.216,201169,0.00899847
5.8,5.82653,242.273,201063,0.00899847
6,5.82516,242.329,200958,0.00899847
6.2,5.82378,242.386,200852,0.00899847
6.4,5.8224,242.442,200747,0.00899847
6.6,5.82103,242.499,200642,0.00899847
6.8,5.81965,242.556,200536,0.00899847
7,5.81828,242.612,200431,0.00899847
7.2,5.8169,242.669,200326,0.00899847
7.4,5.81553,242.726,200221,0.00899847
7.6,5.81415,242.782,200116,0.00899847
7.8,5.81278,242.839,200011,0.00899847
8,5.8114,242.895,199905,0.00899847
8.2,5.81003,242.952,199800,0.00899847
8.4,5.80866,243.009,199695,0.00899847
8.6,5.80728,243.065,199591,0.00899847
8.8,5.80591,243.122,199486,0.00899847
9,5.80453,243.178,199381,0.00899847
9.2,5.80316,243.235,199276,0.00899847
9.4,5.80179,243.292,199171,0.00899847
9.6,5.80041,243.348,199067,0.00899847
9.8,5.79904,243.405,198962,0.00899847
10,5.79904,243.405,198962,0.00899847
