x,rho,u,P,t
-10,5.90072,239.227,206795,0.016899
-9.8,5.90072,239.227,206795,0.016899
-9.6,5.90035,239.243,206766,0.016899
-9.4,5.89979,239.265,206723,0.016899
-9.2,5.89914,239.292,206672,0.016899
-9,5.89845,239.32,206618,0.016899
-8.8,5.89773,239.35,206562,0.016899
-8.6,5.897,239.38,206505,0.016899
-8.4,5.89626,239.41,206448,0.016899
-8.2,5.89553,239.44,206391,0.016899
-8,5.89479,239.47,206333,0.016899
-7.8,5.89404,239.501,206276,0.016899
-7.6,5.8933,239.531,206218,0.016899
-7.4,5.89256,239.562,206160,0.016899
-7.2,5.89182,239.592,206103,0.016899
-7,5.89108,239.622,206045,0.016899
-6.8,5.89034,239.653,205988,0.016899
-6.6,5.8896,239.683,205930,0.016899
-6.4,5.88886,239.713,205872,0.016899
-6.2,5.88812,239.744,205815,0.016899
-6,5.88737,239.774,205757,0.016899
-5.8,5.88663,239.805,205700,0.016899
-5.6,5.88589,239.835,205642,0.016899
-5.4,5.88515,239.865,205585,0.016899
-5.2,5.88441,239.896,205527,0.016899
-5,5.88367,239.926,205470,0.016899
-4.8,5.88293,239.956,205412,0.016899
-4.6,5.88219,239.987,205355,0.016899
-4.4,5.88145,240.017,205297,0.016899
-4.2,5.88071,240.048,205240,0.016899
-4,5.87997,240.078,205182,0.016899
-3.8,5.87923,240.108,205125,0.016899
-3.6,5.87848,240.139,205068,0.016899
-3.4,5.87774,240.169,205010,0.016899
-3.2,5.877,240.199,204953,0.016899
-3,5.87626,240.23,204895,0.016899
-2.8,5.87552,240.26,204838,0.016899
-2.6,5.87478,240.291,204781,0.016899
-2.4,5.87404,240.321,204723,0.016899
-2.2,5.8733,240.351,204666,0.016899
-2,5.87256,240.382,204609,0.016899
-1.8,5.87182,240.412,204551,0.016899
-1.6,5.87108,240.442,204494,0.016899
-1.4,5.87034,240.473,204437,0.016899
-1.2,5.8696,240.503,204380,0.016899
-1,5.86886,240.533,204322,0.016899
-0.8,5.86812,240.564,204265,0.016899
-0.6,5.86738,240.594,204208,0.016899
-0.4,5.86664,240.625,204151,0.016899
-0.2,5.8659,240.655,204093,0.016899
0,5.86516,240.685,204036,0.016899
0.2,5.86442,240.716,203979,0.016899
0.4,5.86368,240.746,203922,0.016899
0.6,5.86294,240.776,203865,0.016899
0.8,5.8622,240.807,203808,0.016899
1,5.86146,240.837,203751,0.016899
1.2,5.86073,240.867,203694,0.016899
1.4,5.85999,240.898,203637,0.016899
1.6,5.85925,240.928,203580,0.016899
1.8,5.85851,240.958,203523,0.016899
2,5.85777,240.989,203466,0.016899
2.2,5.85703,241.019,203409,0.016899
2.4,5.8563,241.049,203352,0.016899
2.6,5.85556,241.08,203295,0.016899
2.8,5.85482,241.11,203238,0.016899
3,5.85408,241.14,203181,0.016899
3.2,5.85334,241.171,203124,0.016899
3.4,5.85261,241.201,203067,0.016899
3.6,5.85187,241.231,203010,0.016899
3.8,5.85113,241.262,202953,0.016899
4,5.85039,241.292,202897,0.016899
4.2,5.84966,241.322,202840,0.016899
4.4,5.84892,241.352,202783,0.016899
4.6,5.84818,241.383,202726,0.016899
4.8,5.84744,241.413,202669,0.016899
5,5.84671,241.443,202612,0.016899
5.2,5.84597,241.474,202556,0.016899
5.4,5.84523,241.504,202499,0.016899
5.6,5.84449,241.534,202442,0.016899
5.8,5.84376,241.565,202385,0.016899
6,5.84302,241.595,202329,0.016899
6.2,5.84228,241.625,202272,0.016899
6.4,5.84154,241.656,202215,0.016899
6.6,5.84081,241.686,202159,0.016899
6.8,5.84007,241.716,202102,0.016899
7,5.83933,241.746,202045,0.016899
7.2,5.8386,241.777,201989,0.016899
7.4,5.83786,241.807,201932,0.016899
7.6,5.83712,241.837,201875,0.016899
7.8,5.83639,241.868,201819,0.016899
8,5.83565,241.898,201762,0.016899
8.2,5.83491,241.928,201706,0.016899
8.4,5.83418,241.959,201649,0.016899
8.6,5.83344,241.989,201592,0.016899
8.8,5.8327,242.019,201536,0.016899
9,5.83197,242.049,201479,0.016899
9.2,5.83123,242.08,201423,0.016899
9.4,5.83049,242.11,201366,0.016899
9.6,5.82976,242.14,201310,0.016899
9.8,5.82902,242.171,201253,0.016899
10,5.82902,242.171,201253,0.016899
