x,rho,u,P,t
-10,5.90561,239.027,207176,0.0149284
-9.8,5.90561,239.027,207176,0.0149284
-9.6,5.90519,239.044,207143,0.0149284
-9.4,5.90456,239.07,207094,0.0149284
-9.2,5.90382,239.1,207037,0.0149284
-9,5.90304,239.132,206976,0.0149284
-8.8,5.90222,239.166,206912,0.0149284
-8.6,5.9014,239.2,206848,0.0149284
-8.4,5.90057,239.234,206783,0.0149284
-8.2,5.89973,239.268,206718,0.0149284
-8,5.89889,239.302,206653,0.0149284
-7.8,5.89805,239.337,206588,0.0149284
-7.6,5.89721,239.371,206522,0.0149284
-7.4,5.89638,239.405,206457,0.0149284
-7.2,5.89554,239.44,206392,0.0149284
-7,5.8947,239.474,206326,0.0149284
-6.8,5.89386,239.508,206261,0.0149284
-6.6,5.89302,239.543,206196,0.0149284
-6.4,5.89218,239.577,206131,0.0149284
-6.2,5.89134,239.611,206066,0.0149284
-6,5.8905,239.646,206000,0.0149284
-5.8,5.88967,239.68,205935,0.0149284
-5.6,5.88883,239.715,205870,0.0149284
-5.4,5.88799,239.749,205805,0.0149284
-5.2,5.88715,239.783,205740,0.0149284
-5,5.88631,239.818,205675,0.0149284
-4.8,5.88547,239.852,205610,0.0149284
-4.6,5.88464,239.886,205545,0.0149284
-4.4,5.8838,239.921,205480,0.0149284
-4.2,5.88296,239.955,205415,0.0149284
-4,5.88212,239.99,205350,0.0149284
-3.8,5.88128,240.024,205285,0.0149284
-3.6,5.88044,240.058,205220,0.0149284
-3.4,5.87961,240.093,205155,0.0149284
-3.2,5.87877,240.127,205090,0.0149284
-3,5.87793,240.161,205025,0.0149284
-2.8,5.87709,240.196,204960,0.0149284
-2.6,5.87625,240.23,204895,0.0149284
-2.4,5.87542,240.264,204830,0.0149284
-2.2,5.87458,240.299,204765,0.0149284
-2,5.87374,240.333,204700,0.0149284
-1.8,5.8729,240.368,204635,0.0149284
-1.6,5.87207,240.402,204570,0.0149284
-1.4,5.87123,240.436,204506,0.0149284
-1.2,5.87039,240.471,204441,0.0149284
-1,5.86955,240.505,204376,0.0149284
-0.8,5.86872,240.539,204311,0.0149284
-0.6,5.86788,240.574,204246,0.0149284
-0.4,5.86704,240.608,204182,0.0149284
-0.2,5.8662,240.642,204117,0.0149284
0,5.86537,240.677,204052,0.0149284
0.2,5.86453,240.711,203988,0.0149284
0.4,5.86369,240.746,203923,0.0149284
0.6,5.86286,240.78,203858,0.0149284
0.8,5.86202,240.814,203794,0.0149284
1,5.86119,240.848,203729,0.0149284
1.2,5.86035,240.883,203665,0.0149284
1.4,5.85952,240.917,203600,0.0149284
1.6,5.85868,240.951,203536,0.0149284
1.8,5.85784,240.986,203471,0.0149284
2,5.85701,241.02,203407,0.0149284
2.2,5.85617,241.054,203342,0.0149284
2.4,5.85534,241.089,203278,0.0149284
2.6,5.8545,241.123,203214,0.0149284
2.8,5.85367,241.157,203149,0.0149284
3,5.85284,241.191,203085,0.0149284
3.2,5.852,241.226,203020,0.0149284
3.4,5.85117,241.26,202956,0.0149284
3.6,5.85033,241.294,202892,0.0149284
3.8,5.8495,241.329,202828,0.0149284
4,5.84866,241.363,202763,0.0149284
4.2,5.84783,241.397,202699,0.0149284
4.4,5.84699,241.431,202635,0.0149284
4.6,5.84616,241.466,202571,0.0149284
4.8,5.84533,241.5,202506,0.0149284
5,5.84449,241.534,202442,0.0149284
5.2,5.84366,241.569,202378,0.0149284
5.4,5.84282,241.603,202314,0.0149284
5.6,5.84199,241.637,202250,0.0149284
5.8,5.84116,241.671,202185,0.0149284
6,5.84032,241.706,202121,0.0149284
6.2,5.83949,241.74,202057,0.0149284
6.4,5.83866,241.774,201993,0.0149284
6.6,5.83782,241.809,201929,0.0149284
6.8,5.83699,241.843,201865,0.0149284
7,5.83615,241.877,201801,0.0149284
7.2,5.83532,241.911,201737,0.0149284
7.4,5.83449,241.946,201673,0.0149284
7.6,5.83365,241.98,201609,0.0149284
7.8,5.83282,242.014,201545,0.0149284
8,5.83199,242.049,201481,0.0149284
8.2,5.83116,242.083,201417,0.0149284
8.4,5.83032,242.117,201353,0.0149284
8.6,5.82949,242.151,201289,0.0149284
8.8,5.82866,242.186,201225,0.0149284
9,5.82782,242.22,201162,0.0149284
9.2,5.82699,242.254,201098,0.0149284
9.4,5.82616,242.288,201034,0.0149284
9.6,5.82533,242.323,200970,0.0149284
9.8,5.82449,242.357,200906,0.0149284
10,5.82449,242.357,200906,0.0149284
