x,rho,u,P,t
-10,5.91092,238.81,207590,0.0132485
-9.8,5.91092,238.81,207590,0.0132485
-9.6,5.91045,238.829,207553,0.0132485
-9.4,5.90974,238.858,207498,0.0132485
-9.2,5.90891,238.892,207434,0.0132485
-9,5.90802,238.928,207364,0.0132485
-8.8,5.90711,238.966,207293,0.0132485
-8.6,5.90618,239.004,207220,0.0132485
-8.4,5.90524,239.042,207147,0.0132485
-8.2,5.9043,239.081,207074,0.0132485
-8,5.90335,239.119,207000,0.0132485
-7.8,5.90241,239.158,206927,0.0132485
-7.6,5.90147,239.197,206853,0.0132485
-7.4,5.90052,239.235,206780,0.0132485
-7.2,5.89958,239.274,206706,0.0132485
-7,5.89863,239.313,206632,0.0132485
-6.8,5.89769,239.352,206559,0.0132485
-6.6,5.89674,239.39,206485,0.0132485
-6.4,5.8958,239.429,206412,0.0132485
-6.2,5.89485,239.468,206338,0.0132485
-6,5.89391,239.506,206265,0.0132485
-5.8,5.89296,239.545,206191,0.0132485
-5.6,5.89202,239.584,206118,0.0132485
-5.4,5.89107,239.623,206045,0.0132485
-5.2,5.89013,239.661,205971,0.0132485
-5,5.88918,239.7,205898,0.0132485
-4.8,5.88824,239.739,205824,0.0132485
-4.6,5.88729,239.777,205751,0.0132485
-4.4,5.88635,239.816,205678,0.0132485
-4.2,5.88541,239.855,205605,0.0132485
-4,5.88446,239.893,205531,0.0132485
-3.8,5.88352,239.932,205458,0.0132485
-3.6,5.88257,239.971,205385,0.0132485
-3.4,5.88163,240.01,205312,0.0132485
-3.2,5.88069,240.048,205238,0.0132485
-3,5.87974,240.087,205165,0.0132485
-2.8,5.8788,240.126,205092,0.0132485
-2.6,5.87785,240.164,205019,0.0132485
-2.4,5.87691,240.203,204946,0.0132485
-2.2,5.87597,240.242,204873,0.0132485
-2,5.87502,240.281,204800,0.0132485
-1.8,5.87408,240.319,204726,0.0132485
-1.6,5.87314,240.358,204653,0.0132485
-1.4,5.87219,240.397,204580,0.0132485
-1.2,5.87125,240.435,204507,0.0132485
-1,5.87031,240.474,204434,0.0132485
-0.8,5.86936,240.513,204361,0.0132485
-0.6,5.86842,240.551,204288,0.0132485
-0.4,5.86748,240.59,204216,0.0132485
-0.2,5.86653,240.629,204143,0.0132485
0,5.86559,240.668,204070,0.0132485
0.2,5.86465,240.706,203997,0.0132485
0.4,5.86371,240.745,203924,0.0132485
0.6,5.86277,240.784,203851,0.0132485
0.8,5.86182,240.822,203779,0.0132485
1,5.86088,240.861,203706,0.0132485
1.2,5.85994,240.899,203633,0.0132485
1.4,5.859,240.938,203561,0.0132485
1.6,5.85806,240.977,203488,0.0132485
1.8,5.85712,241.015,203415,0.0132485
2,5.85618,241.054,203343,0.0132485
2.2,5.85524,241.093,203270,0.0132485
2.4,5.8543,241.131,203198,0.0132485
2.6,5.85336,241.17,203125,0.0132485
2.8,5.85242,241.208,203053,0.0132485
3,5.85148,241.247,202981,0.0132485
3.2,5.85054,241.286,202908,0.0132485
3.4,5.8496,241.324,202836,0.0132485
3.6,5.84866,241.363,202763,0.0132485
3.8,5.84772,241.401,202691,0.0132485
4,5.84678,241.44,202619,0.0132485
4.2,5.84584,241.479,202546,0.0132485
4.4,5.84491,241.517,202474,0.0132485
4.6,5.84397,241.556,202402,0.0132485
4.8,5.84303,241.594,202330,0.0132485
5,5.84209,241.633,202257,0.0132485
5.2,5.84115,241.672,202185,0.0132485
5.4,5.84021,241.71,202113,0.0132485
5.6,5.83927,241.749,202041,0.0132485
5.8,5.83833,241.787,201969,0.0132485
6,5.83739,241.826,201896,0.0132485
6.2,5.83646,241.865,201824,0.0132485
6.4,5.83552,241.903,201752,0.0132485
6.6,5.83458,241.942,201680,0.0132485
6.8,5.83364,241.98,201608,0.0132485
7,5.8327,242.019,201536,0.0132485
7.2,5.83177,242.058,201464,0.0132485
7.4,5.83083,242.096,201392,0.0132485
7.6,5.82989,242.135,201320,0.0132485
7.8,5.82895,242.173,201248,0.0132485
8,5.82801,242.212,201176,0.0132485
8.2,5.82708,242.251,201104,0.0132485
8.4,5.82614,242.289,201032,0.0132485
8.6,5.8252,242.328,200961,0.0132485
8.8,5.82426,242.366,200889,0.0132485
9,5.82333,242.405,200817,0.0132485
9.2,5.82239,242.443,200745,0.0132485
9.4,5.82145,242.482,200673,0.0132485
9.6,5.82051,242.521,200602,0.0132485
9.8,5.81958,242.559,200530,0.0132485
10,5.81958,242.559,200530,0.0132485
