x,rho,u,P,t
-10,5.94003,237.619,209869,0.00819032
-9.8,5.94003,237.619,209869,0.00819032
-9.6,5.93927,237.651,209809,0.00819032
-9.4,5.93812,237.697,209719,0.00819032
-9.2,5.93678,237.752,209614,0.00819032
-9,5.93535,237.811,209502,0.00819032
-8.8,5.93387,237.871,209386,0.00819032
-8.6,5.93237,237.933,209268,0.00819032
-8.4,5.93085,237.994,209149,0.00819032
-8.2,5.92933,238.057,209030,0.00819032
-8,5.9278,238.119,208910,0.00819032
-7.8,5.92628,238.181,208791,0.00819032
-7.6,5.92475,238.244,208671,0.00819032
-7.4,5.92322,238.306,208552,0.00819032
-7.2,5.92169,238.369,208432,0.00819032
-7,5.92017,238.431,208313,0.00819032
-6.8,5.91864,238.494,208194,0.00819032
-6.6,5.91711,238.556,208074,0.00819032
-6.4,5.91559,238.619,207955,0.00819032
-6.2,5.91406,238.681,207836,0.00819032
-6,5.91253,238.743,207717,0.00819032
-5.8,5.91101,238.806,207598,0.00819032
-5.6,5.90948,238.868,207479,0.00819032
-5.4,5.90796,238.931,207360,0.00819032
-5.2,5.90643,238.993,207241,0.00819032
-5,5.9049,239.056,207122,0.00819032
-4.8,5.90338,239.118,207003,0.00819032
-4.6,5.90185,239.181,206884,0.00819032
-4.4,5.90033,239.243,206765,0.00819032
-4.2,5.8988,239.306,206647,0.00819032
-4,5.89728,239.368,206528,0.00819032
-3.8,5.89575,239.43,206409,0.00819032
-3.6,5.89423,239.493,206291,0.00819032
-3.4,5.89271,239.555,206172,0.00819032
-3.2,5.89118,239.618,206054,0.00819032
-3,5.88966,239.68,205935,0.00819032
-2.8,5.88813,239.743,205817,0.00819032
-2.6,5.88661,239.805,205699,0.00819032
-2.4,5.88509,239.868,205580,0.00819032
-2.2,5.88356,239.93,205462,0.00819032
-2,5.88204,239.992,205344,0.00819032
-1.8,5.88052,240.055,205226,0.00819032
-1.6,5.87899,240.117,205108,0.00819032
-1.4,5.87747,240.18,204990,0.00819032
-1.2,5.87595,240.242,204872,0.00819032
-1,5.87443,240.305,204754,0.00819032
-0.8,5.8729,240.367,204636,0.00819032
-0.6,5.87138,240.43,204518,0.00819032
-0.4,5.86986,240.492,204401,0.00819032
-0.2,5.86834,240.554,204283,0.00819032
0,5.86682,240.617,204165,0.00819032
0.2,5.8653,240.679,204048,0.00819032
0.4,5.86378,240.742,203930,0.00819032
0.6,5.86226,240.804,203813,0.00819032
0.8,5.86074,240.866,203696,0.00819032
1,5.85923,240.929,203579,0.00819032
1.2,5.85771,240.991,203462,0.00819032
1.4,5.85619,241.053,203345,0.00819032
1.6,5.85468,241.115,203228,0.00819032
1.8,5.85316,241.177,203111,0.00819032
2,5.85165,241.24,202994,0.00819032
2.2,5.85013,241.302,202878,0.00819032
2.4,5.84862,241.364,202761,0.00819032
2.6,5.84711,241.426,202644,0.00819032
2.8,5.84559,241.489,202528,0.00819032
3,5.84408,241.551,202411,0.00819032
3.2,5.84257,241.613,202295,0.00819032
3.4,5.84105,241.675,202179,0.00819032
3.6,5.83954,241.737,202062,0.00819032
3.8,5.83803,241.8,201946,0.00819032
4,5.83652,241.862,201830,0.00819032
4.2,5.835,241.924,201714,0.00819032
4.4,5.83349,241.986,201598,0.00819032
4.6,5.83198,242.048,201482,0.00819032
4.8,5.83047,242.11,201366,0.00819032
5,5.82896,242.173,201250,0.00819032
5.2,5.82745,242.235,201134,0.00819032
5.4,5.82594,242.297,201018,0.00819032
5.6,5.82443,242.359,200902,0.00819032
5.8,5.82292,242.421,200787,0.00819032
6,5.82141,242.483,200671,0.00819032
6.2,5.8199,242.546,200555,0.00819032
6.4,5.81839,242.608,200440,0.00819032
6.6,5.81688,242.67,200324,0.00819032
6.8,5.81537,242.732,200209,0.00819032
7,5.81386,242.794,200093,0.00819032
7.2,5.81235,242.856,199978,0.00819032
7.4,5.81084,242.918,199863,0.00819032
7.6,5.80933,242.981,199748,0.00819032
7.8,5.80783,243.043,199632,0.00819032
8,5.80632,243.105,199517,0.00819032
8.2,5.80481,243.167,199402,0.00819032
8.4,5.8033,243.229,199287,0.00819032
8.6,5.8018,243.291,199172,0.00819032
8.8,5.80029,243.353,199057,0.00819032
9,5.79878,243.415,198942,0.00819032
9.2,5.79727,243.478,198828,0.00819032
9.4,5.79577,243.54,198713,0.00819032
9.6,5.79426,243.602,198598,0.00819032
9.8,5.79276,243.664,198483,0.00819032
10,5.79276,243.664,198483,0.00819032
