x,rho,u,P,t
-10,5.90118,239.209,206831,0.0166916
-9.8,5.90118,239.209,206831,0.0166916
-9.6,5.9008,239.224,206802,0.0166916
-9.4,5.90024,239.247,206758,0.0166916
-9.2,5.89958,239.274,206707,0.0166916
-9,5.89888,239.303,206652,0.0166916
-8.8,5.89815,239.332,206595,0.0166916
-8.6,5.89741,239.363,206538,0.0166916
-8.4,5.89667,239.393,206480,0.0166916
-8.2,5.89592,239.424,206422,0.0166916
-8,5.89517,239.455,206363,0.0166916
-7.8,5.89442,239.485,206305,0.0166916
-7.6,5.89367,239.516,206247,0.0166916
-7.4,5.89292,239.547,206188,0.0166916
-7.2,5.89217,239.578,206130,0.0166916
-7,5.89142,239.608,206072,0.0166916
-6.8,5.89067,239.639,206013,0.0166916
-6.6,5.88992,239.67,205955,0.0166916
-6.4,5.88917,239.701,205897,0.0166916
-6.2,5.88842,239.731,205838,0.0166916
-6,5.88767,239.762,205780,0.0166916
-5.8,5.88692,239.793,205722,0.0166916
-5.6,5.88617,239.824,205664,0.0166916
-5.4,5.88542,239.854,205605,0.0166916
-5.2,5.88467,239.885,205547,0.0166916
-5,5.88392,239.916,205489,0.0166916
-4.8,5.88317,239.947,205431,0.0166916
-4.6,5.88242,239.977,205373,0.0166916
-4.4,5.88167,240.008,205314,0.0166916
-4.2,5.88092,240.039,205256,0.0166916
-4,5.88017,240.07,205198,0.0166916
-3.8,5.87942,240.1,205140,0.0166916
-3.6,5.87867,240.131,205082,0.0166916
-3.4,5.87792,240.162,205024,0.0166916
-3.2,5.87717,240.193,204966,0.0166916
-3,5.87642,240.223,204908,0.0166916
-2.8,5.87567,240.254,204849,0.0166916
-2.6,5.87492,240.285,204791,0.0166916
-2.4,5.87417,240.316,204733,0.0166916
-2.2,5.87342,240.346,204675,0.0166916
-2,5.87267,240.377,204617,0.0166916
-1.8,5.87192,240.408,204559,0.0166916
-1.6,5.87117,240.439,204501,0.0166916
-1.4,5.87042,240.469,204443,0.0166916
-1.2,5.86967,240.5,204385,0.0166916
-1,5.86893,240.531,204327,0.0166916
-0.8,5.86818,240.562,204269,0.0166916
-0.6,5.86743,240.592,204211,0.0166916
-0.4,5.86668,240.623,204154,0.0166916
-0.2,5.86593,240.654,204096,0.0166916
0,5.86518,240.685,204038,0.0166916
0.2,5.86443,240.715,203980,0.0166916
0.4,5.86368,240.746,203922,0.0166916
0.6,5.86293,240.777,203864,0.0166916
0.8,5.86219,240.807,203806,0.0166916
1,5.86144,240.838,203749,0.0166916
1.2,5.86069,240.869,203691,0.0166916
1.4,5.85994,240.9,203633,0.0166916
1.6,5.8592,240.93,203575,0.0166916
1.8,5.85845,240.961,203518,0.0166916
2,5.8577,240.992,203460,0.0166916
2.2,5.85695,241.022,203402,0.0166916
2.4,5.85621,241.053,203345,0.0166916
2.6,5.85546,241.084,203287,0.0166916
2.8,5.85471,241.114,203229,0.0166916
3,5.85396,241.145,203172,0.0166916
3.2,5.85322,241.176,203114,0.0166916
3.4,5.85247,241.206,203057,0.0166916
3.6,5.85172,241.237,202999,0.0166916
3.8,5.85098,241.268,202941,0.0166916
4,5.85023,241.299,202884,0.0166916
4.2,5.84948,241.329,202826,0.0166916
4.4,5.84874,241.36,202769,0.0166916
4.6,5.84799,241.391,202711,0.0166916
4.8,5.84724,241.421,202654,0.0166916
5,5.8465,241.452,202596,0.0166916
5.2,5.84575,241.483,202539,0.0166916
5.4,5.845,241.513,202481,0.0166916
5.6,5.84426,241.544,202424,0.0166916
5.8,5.84351,241.575,202367,0.0166916
6,5.84276,241.605,202309,0.0166916
6.2,5.84202,241.636,202252,0.0166916
6.4,5.84127,241.667,202194,0.0166916
6.6,5.84053,241.697,202137,0.0166916
6.8,5.83978,241.728,202080,0.0166916
7,5.83903,241.759,202022,0.0166916
7.2,5.83829,241.789,201965,0.0166916
7.4,5.83754,241.82,201908,0.0166916
7.6,5.8368,241.851,201850,0.0166916
7.8,5.83605,241.881,201793,0.0166916
8,5.8353,241.912,201736,0.0166916
8.2,5.83456,241.943,201678,0.0166916
8.4,5.83381,241.974,201621,0.0166916
8.6,5.83307,242.004,201564,0.0166916
8.8,5.83232,242.035,201507,0.0166916
9,5.83158,242.066,201449,0.0166916
9.2,5.83083,242.096,201392,0.0166916
9.4,5.83008,242.127,201335,0.0166916
9.6,5.82934,242.158,201278,0.0166916
9.8,5.82859,242.188,201220,0.0166916
10,5.82859,242.188,201220,0.0166916
