x,rho,u,P,t
-10,5.99276,235.469,214030,0.00483596
-9.8,5.99276,235.469,214030,0.00483596
-9.6,5.99146,235.522,213928,0.00483596
-9.4,5.98952,235.601,213774,0.00483596
-9.2,5.98726,235.693,213594,0.00483596
-9,5.98484,235.792,213402,0.00483596
-8.8,5.98233,235.894,213204,0.00483596
-8.6,5.97978,235.997,213003,0.00483596
-8.4,5.97722,236.102,212800,0.00483596
-8.2,5.97464,236.207,212596,0.00483596
-8,5.97206,236.312,212392,0.00483596
-7.8,5.96948,236.417,212188,0.00483596
-7.6,5.9669,236.522,211984,0.00483596
-7.4,5.96431,236.628,211781,0.00483596
-7.2,5.96173,236.733,211577,0.00483596
-7,5.95915,236.838,211373,0.00483596
-6.8,5.95656,236.944,211170,0.00483596
-6.6,5.95398,237.049,210967,0.00483596
-6.4,5.9514,237.154,210764,0.00483596
-6.2,5.94882,237.26,210561,0.00483596
-6,5.94624,237.365,210358,0.00483596
-5.8,5.94366,237.471,210155,0.00483596
-5.6,5.94108,237.576,209952,0.00483596
-5.4,5.9385,237.681,209750,0.00483596
-5.2,5.93592,237.787,209548,0.00483596
-5,5.93334,237.892,209346,0.00483596
-4.8,5.93076,237.997,209144,0.00483596
-4.6,5.92818,238.103,208942,0.00483596
-4.4,5.92561,238.208,208740,0.00483596
-4.2,5.92303,238.313,208539,0.00483596
-4,5.92045,238.419,208337,0.00483596
-3.8,5.91788,238.524,208136,0.00483596
-3.6,5.9153,238.629,207935,0.00483596
-3.4,5.91273,238.735,207734,0.00483596
-3.2,5.91015,238.84,207533,0.00483596
-3,5.90758,238.945,207332,0.00483596
-2.8,5.90501,239.051,207132,0.00483596
-2.6,5.90243,239.156,206931,0.00483596
-2.4,5.89986,239.261,206731,0.00483596
-2.2,5.89729,239.367,206531,0.00483596
-2,5.89472,239.472,206331,0.00483596
-1.8,5.89215,239.577,206131,0.00483596
-1.6,5.88958,239.682,205931,0.00483596
-1.4,5.88701,239.788,205732,0.00483596
-1.2,5.88444,239.893,205532,0.00483596
-1,5.88187,239.998,205333,0.00483596
-0.8,5.8793,240.104,205134,0.00483596
-0.6,5.87673,240.209,204935,0.00483596
-0.4,5.87416,240.314,204736,0.00483596
-0.2,5.8716,240.42,204537,0.00483596
0,5.86903,240.525,204339,0.00483596
0.2,5.86646,240.63,204140,0.00483596
0.4,5.8639,240.735,203942,0.00483596
0.6,5.86134,240.84,203745,0.00483596
0.8,5.85879,240.945,203547,0.00483596
1,5.85623,241.05,203350,0.00483596
1.2,5.85368,241.155,203154,0.00483596
1.4,5.85113,241.26,202957,0.00483596
1.6,5.84858,241.364,202761,0.00483596
1.8,5.84603,241.469,202564,0.00483596
2,5.84348,241.574,202368,0.00483596
2.2,5.84094,241.679,202172,0.00483596
2.4,5.83839,241.783,201977,0.00483596
2.6,5.83585,241.888,201781,0.00483596
2.8,5.8333,241.993,201586,0.00483596
3,5.83076,242.097,201391,0.00483596
3.2,5.82821,242.202,201196,0.00483596
3.4,5.82567,242.306,201001,0.00483596
3.6,5.82313,242.411,200806,0.00483596
3.8,5.82059,242.516,200611,0.00483596
4,5.81805,242.62,200417,0.00483596
4.2,5.81551,242.725,200223,0.00483596
4.4,5.81297,242.829,200029,0.00483596
4.6,5.81043,242.934,199835,0.00483596
4.8,5.8079,243.038,199641,0.00483596
5,5.80536,243.143,199447,0.00483596
5.2,5.80282,243.247,199254,0.00483596
5.4,5.80029,243.352,199061,0.00483596
5.6,5.79775,243.456,198867,0.00483596
5.8,5.79522,243.561,198674,0.00483596
6,5.79269,243.665,198481,0.00483596
6.2,5.79015,243.77,198289,0.00483596
6.4,5.78762,243.874,198096,0.00483596
6.6,5.78509,243.978,197904,0.00483596
6.8,5.78256,244.083,197712,0.00483596
7,5.78003,244.187,197519,0.00483596
7.2,5.7775,244.292,197327,0.00483596
7.4,5.77497,244.396,197136,0.00483596
7.6,5.77244,244.501,196944,0.00483596
7.8,5.76991,244.605,196753,0.00483596
8,5.76738,244.709,196561,0.00483596
8.2,5.76486,244.814,196370,0.00483596
8.4,5.76233,244.918,196179,0.00483596
8.6,5.75981,245.023,195988,0.00483596
8.8,5.75728,245.127,195797,0.00483596
9,5.75476,245.231,195607,0.00483596
9.2,5.75223,245.336,195416,0.00483596
9.4,5.74971,245.44,195226,0.00483596
9.6,5.74719,245.544,195036,0.00483596
9.8,5.74467,245.649,194846,0.00483596
10,5.74467,245.649,194846,0.00483596
