x,rho,u,P,t
-10,5.90209,239.171,206901,0.0162975
-9.8,5.90209,239.171,206901,0.0162975
-9.6,5.9017,239.187,206872,0.0162975
-9.4,5.90113,239.211,206827,0.0162975
-9.2,5.90045,239.238,206774,0.0162975
-9,5.89973,239.268,206718,0.0162975
-8.8,5.89899,239.298,206660,0.0162975
-8.6,5.89823,239.329,206601,0.0162975
-8.4,5.89747,239.361,206542,0.0162975
-8.2,5.8967,239.392,206482,0.0162975
-8,5.89593,239.423,206423,0.0162975
-7.8,5.89517,239.455,206363,0.0162975
-7.6,5.8944,239.486,206303,0.0162975
-7.4,5.89363,239.518,206243,0.0162975
-7.2,5.89286,239.549,206184,0.0162975
-7,5.89209,239.581,206124,0.0162975
-6.8,5.89132,239.612,206064,0.0162975
-6.6,5.89056,239.644,206004,0.0162975
-6.4,5.88979,239.675,205945,0.0162975
-6.2,5.88902,239.707,205885,0.0162975
-6,5.88825,239.738,205825,0.0162975
-5.8,5.88748,239.77,205766,0.0162975
-5.6,5.88671,239.801,205706,0.0162975
-5.4,5.88595,239.833,205646,0.0162975
-5.2,5.88518,239.864,205587,0.0162975
-5,5.88441,239.896,205527,0.0162975
-4.8,5.88364,239.927,205467,0.0162975
-4.6,5.88287,239.959,205408,0.0162975
-4.4,5.8821,239.99,205348,0.0162975
-4.2,5.88134,240.022,205289,0.0162975
-4,5.88057,240.053,205229,0.0162975
-3.8,5.8798,240.085,205170,0.0162975
-3.6,5.87903,240.116,205110,0.0162975
-3.4,5.87826,240.148,205051,0.0162975
-3.2,5.8775,240.179,204991,0.0162975
-3,5.87673,240.211,204932,0.0162975
-2.8,5.87596,240.242,204872,0.0162975
-2.6,5.87519,240.274,204813,0.0162975
-2.4,5.87443,240.305,204753,0.0162975
-2.2,5.87366,240.337,204694,0.0162975
-2,5.87289,240.368,204634,0.0162975
-1.8,5.87212,240.4,204575,0.0162975
-1.6,5.87136,240.431,204515,0.0162975
-1.4,5.87059,240.463,204456,0.0162975
-1.2,5.86982,240.494,204397,0.0162975
-1,5.86905,240.526,204337,0.0162975
-0.8,5.86829,240.557,204278,0.0162975
-0.6,5.86752,240.589,204219,0.0162975
-0.4,5.86675,240.62,204159,0.0162975
-0.2,5.86599,240.651,204100,0.0162975
0,5.86522,240.683,204041,0.0162975
0.2,5.86445,240.714,203981,0.0162975
0.4,5.86368,240.746,203922,0.0162975
0.6,5.86292,240.777,203863,0.0162975
0.8,5.86215,240.809,203804,0.0162975
1,5.86139,240.84,203745,0.0162975
1.2,5.86062,240.872,203686,0.0162975
1.4,5.85986,240.903,203626,0.0162975
1.6,5.85909,240.935,203567,0.0162975
1.8,5.85832,240.966,203508,0.0162975
2,5.85756,240.997,203449,0.0162975
2.2,5.85679,241.029,203390,0.0162975
2.4,5.85603,241.06,203331,0.0162975
2.6,5.85526,241.092,203272,0.0162975
2.8,5.8545,241.123,203213,0.0162975
3,5.85373,241.155,203154,0.0162975
3.2,5.85297,241.186,203095,0.0162975
3.4,5.8522,241.217,203036,0.0162975
3.6,5.85144,241.249,202977,0.0162975
3.8,5.85067,241.28,202918,0.0162975
4,5.84991,241.312,202859,0.0162975
4.2,5.84914,241.343,202800,0.0162975
4.4,5.84838,241.375,202741,0.0162975
4.6,5.84762,241.406,202683,0.0162975
4.8,5.84685,241.437,202624,0.0162975
5,5.84609,241.469,202565,0.0162975
5.2,5.84532,241.5,202506,0.0162975
5.4,5.84456,241.532,202447,0.0162975
5.6,5.84379,241.563,202388,0.0162975
5.8,5.84303,241.595,202329,0.0162975
6,5.84226,241.626,202271,0.0162975
6.2,5.8415,241.657,202212,0.0162975
6.4,5.84074,241.689,202153,0.0162975
6.6,5.83997,241.72,202094,0.0162975
6.8,5.83921,241.752,202036,0.0162975
7,5.83844,241.783,201977,0.0162975
7.2,5.83768,241.814,201918,0.0162975
7.4,5.83692,241.846,201859,0.0162975
7.6,5.83615,241.877,201801,0.0162975
7.8,5.83539,241.909,201742,0.0162975
8,5.83463,241.94,201683,0.0162975
8.2,5.83386,241.972,201625,0.0162975
8.4,5.8331,242.003,201566,0.0162975
8.6,5.83233,242.034,201508,0.0162975
8.8,5.83157,242.066,201449,0.0162975
9,5.83081,242.097,201390,0.0162975
9.2,5.83004,242.129,201332,0.0162975
9.4,5.82928,242.16,201273,0.0162975
9.6,5.82852,242.191,201215,0.0162975
9.8,5.82775,242.223,201156,0.0162975
10,5.82775,242.223,201156,0.0162975
