x,rho,u,P,t
-10,5.90415,239.087,207062,0.0154677
-9.8,5.90415,239.087,207062,0.0154677
-9.6,5.90374,239.104,207030,0.0154677
-9.4,5.90313,239.128,206983,0.0154677
-9.2,5.90242,239.158,206928,0.0154677
-9,5.90167,239.189,206869,0.0154677
-8.8,5.90088,239.221,206808,0.0154677
-8.6,5.90008,239.253,206745,0.0154677
-8.4,5.89928,239.286,206683,0.0154677
-8.2,5.89847,239.319,206620,0.0154677
-8,5.89766,239.352,206557,0.0154677
-7.8,5.89686,239.386,206494,0.0154677
-7.6,5.89605,239.419,206431,0.0154677
-7.4,5.89524,239.452,206368,0.0154677
-7.2,5.89443,239.485,206305,0.0154677
-7,5.89362,239.518,206242,0.0154677
-6.8,5.89281,239.551,206179,0.0154677
-6.6,5.892,239.585,206116,0.0154677
-6.4,5.89119,239.618,206054,0.0154677
-6.2,5.89038,239.651,205991,0.0154677
-6,5.88957,239.684,205928,0.0154677
-5.8,5.88876,239.717,205865,0.0154677
-5.6,5.88795,239.751,205802,0.0154677
-5.4,5.88714,239.784,205739,0.0154677
-5.2,5.88633,239.817,205676,0.0154677
-5,5.88552,239.85,205613,0.0154677
-4.8,5.88471,239.883,205551,0.0154677
-4.6,5.8839,239.916,205488,0.0154677
-4.4,5.88309,239.95,205425,0.0154677
-4.2,5.88229,239.983,205362,0.0154677
-4,5.88148,240.016,205300,0.0154677
-3.8,5.88067,240.049,205237,0.0154677
-3.6,5.87986,240.082,205174,0.0154677
-3.4,5.87905,240.115,205111,0.0154677
-3.2,5.87824,240.149,205049,0.0154677
-3,5.87743,240.182,204986,0.0154677
-2.8,5.87662,240.215,204923,0.0154677
-2.6,5.87581,240.248,204861,0.0154677
-2.4,5.87501,240.281,204798,0.0154677
-2.2,5.8742,240.314,204735,0.0154677
-2,5.87339,240.348,204673,0.0154677
-1.8,5.87258,240.381,204610,0.0154677
-1.6,5.87177,240.414,204548,0.0154677
-1.4,5.87096,240.447,204485,0.0154677
-1.2,5.87015,240.48,204422,0.0154677
-1,5.86935,240.514,204360,0.0154677
-0.8,5.86854,240.547,204297,0.0154677
-0.6,5.86773,240.58,204235,0.0154677
-0.4,5.86692,240.613,204172,0.0154677
-0.2,5.86611,240.646,204110,0.0154677
0,5.86531,240.679,204047,0.0154677
0.2,5.8645,240.713,203985,0.0154677
0.4,5.86369,240.746,203923,0.0154677
0.6,5.86288,240.779,203860,0.0154677
0.8,5.86208,240.812,203798,0.0154677
1,5.86127,240.845,203736,0.0154677
1.2,5.86046,240.878,203673,0.0154677
1.4,5.85966,240.911,203611,0.0154677
1.6,5.85885,240.944,203549,0.0154677
1.8,5.85804,240.978,203487,0.0154677
2,5.85724,241.011,203424,0.0154677
2.2,5.85643,241.044,203362,0.0154677
2.4,5.85563,241.077,203300,0.0154677
2.6,5.85482,241.11,203238,0.0154677
2.8,5.85401,241.143,203176,0.0154677
3,5.85321,241.176,203114,0.0154677
3.2,5.8524,241.209,203051,0.0154677
3.4,5.8516,241.242,202989,0.0154677
3.6,5.85079,241.275,202927,0.0154677
3.8,5.84999,241.309,202865,0.0154677
4,5.84918,241.342,202803,0.0154677
4.2,5.84837,241.375,202741,0.0154677
4.4,5.84757,241.408,202679,0.0154677
4.6,5.84676,241.441,202617,0.0154677
4.8,5.84596,241.474,202555,0.0154677
5,5.84515,241.507,202493,0.0154677
5.2,5.84435,241.54,202431,0.0154677
5.4,5.84354,241.573,202369,0.0154677
5.6,5.84274,241.606,202307,0.0154677
5.8,5.84193,241.64,202245,0.0154677
6,5.84113,241.673,202183,0.0154677
6.2,5.84032,241.706,202121,0.0154677
6.4,5.83952,241.739,202060,0.0154677
6.6,5.83871,241.772,201998,0.0154677
6.8,5.83791,241.805,201936,0.0154677
7,5.8371,241.838,201874,0.0154677
7.2,5.8363,241.871,201812,0.0154677
7.4,5.8355,241.904,201750,0.0154677
7.6,5.83469,241.937,201689,0.0154677
7.8,5.83389,241.97,201627,0.0154677
8,5.83308,242.004,201565,0.0154677
8.2,5.83228,242.037,201503,0.0154677
8.4,5.83147,242.07,201442,0.0154677
8.6,5.83067,242.103,201380,0.0154677
8.8,5.82987,242.136,201318,0.0154677
9,5.82906,242.169,201256,0.0154677
9.2,5.82826,242.202,201195,0.0154677
9.4,5.82745,242.235,201133,0.0154677
9.6,5.82665,242.268,201071,0.0154677
9.8,5.82585,242.301,201010,0.0154677
10,5.82585,242.301,201010,0.0154677
