x,rho,u,P,t
-10,5.92251,238.336,208496,0.0106359
-9.8,5.92251,238.336,208496,0.0106359
-9.6,5.92192,238.36,208450,0.0106359
-9.4,5.92104,238.396,208381,0.0106359
-9.2,5.92001,238.438,208300,0.0106359
-9,5.9189,238.483,208214,0.0106359
-8.8,5.91776,238.53,208125,0.0106359
-8.6,5.9166,238.577,208034,0.0106359
-8.4,5.91543,238.625,207943,0.0106359
-8.2,5.91426,238.673,207851,0.0106359
-8,5.91309,238.721,207759,0.0106359
-7.8,5.91191,238.769,207668,0.0106359
-7.6,5.91073,238.817,207576,0.0106359
-7.4,5.90956,238.865,207484,0.0106359
-7.2,5.90838,238.914,207392,0.0106359
-7,5.9072,238.962,207301,0.0106359
-6.8,5.90603,239.01,207209,0.0106359
-6.6,5.90485,239.058,207117,0.0106359
-6.4,5.90367,239.106,207025,0.0106359
-6.2,5.9025,239.154,206934,0.0106359
-6,5.90132,239.203,206842,0.0106359
-5.8,5.90015,239.251,206751,0.0106359
-5.6,5.89897,239.299,206659,0.0106359
-5.4,5.89779,239.347,206568,0.0106359
-5.2,5.89662,239.395,206476,0.0106359
-5,5.89544,239.443,206385,0.0106359
-4.8,5.89427,239.492,206293,0.0106359
-4.6,5.89309,239.54,206202,0.0106359
-4.4,5.89192,239.588,206110,0.0106359
-4.2,5.89074,239.636,206019,0.0106359
-4,5.88957,239.684,205928,0.0106359
-3.8,5.88839,239.732,205836,0.0106359
-3.6,5.88721,239.781,205745,0.0106359
-3.4,5.88604,239.829,205654,0.0106359
-3.2,5.88486,239.877,205563,0.0106359
-3,5.88369,239.925,205472,0.0106359
-2.8,5.88252,239.973,205381,0.0106359
-2.6,5.88134,240.021,205289,0.0106359
-2.4,5.88017,240.069,205198,0.0106359
-2.2,5.87899,240.118,205107,0.0106359
-2,5.87782,240.166,205016,0.0106359
-1.8,5.87664,240.214,204925,0.0106359
-1.6,5.87547,240.262,204834,0.0106359
-1.4,5.8743,240.31,204743,0.0106359
-1.2,5.87312,240.358,204653,0.0106359
-1,5.87195,240.407,204562,0.0106359
-0.8,5.87077,240.455,204471,0.0106359
-0.6,5.8696,240.503,204380,0.0106359
-0.4,5.86843,240.551,204289,0.0106359
-0.2,5.86725,240.599,204199,0.0106359
0,5.86608,240.647,204108,0.0106359
0.2,5.86491,240.696,204017,0.0106359
0.4,5.86373,240.744,203927,0.0106359
0.6,5.86256,240.792,203836,0.0106359
0.8,5.86139,240.84,203746,0.0106359
1,5.86022,240.888,203655,0.0106359
1.2,5.85905,240.936,203565,0.0106359
1.4,5.85788,240.984,203475,0.0106359
1.6,5.85671,241.032,203384,0.0106359
1.8,5.85554,241.08,203294,0.0106359
2,5.85437,241.128,203204,0.0106359
2.2,5.85321,241.176,203114,0.0106359
2.4,5.85204,241.224,203024,0.0106359
2.6,5.85087,241.272,202934,0.0106359
2.8,5.8497,241.32,202844,0.0106359
3,5.84853,241.368,202754,0.0106359
3.2,5.84736,241.416,202664,0.0106359
3.4,5.84619,241.464,202574,0.0106359
3.6,5.84503,241.512,202484,0.0106359
3.8,5.84386,241.56,202394,0.0106359
4,5.84269,241.608,202304,0.0106359
4.2,5.84152,241.656,202214,0.0106359
4.4,5.84036,241.704,202124,0.0106359
4.6,5.83919,241.752,202035,0.0106359
4.8,5.83802,241.8,201945,0.0106359
5,5.83685,241.848,201855,0.0106359
5.2,5.83569,241.896,201766,0.0106359
5.4,5.83452,241.944,201676,0.0106359
5.6,5.83335,241.992,201586,0.0106359
5.8,5.83219,242.04,201497,0.0106359
6,5.83102,242.088,201407,0.0106359
6.2,5.82985,242.136,201318,0.0106359
6.4,5.82869,242.184,201228,0.0106359
6.6,5.82752,242.232,201139,0.0106359
6.8,5.82635,242.28,201049,0.0106359
7,5.82519,242.328,200960,0.0106359
7.2,5.82402,242.376,200871,0.0106359
7.4,5.82286,242.424,200781,0.0106359
7.6,5.82169,242.472,200692,0.0106359
7.8,5.82053,242.52,200603,0.0106359
8,5.81936,242.568,200514,0.0106359
8.2,5.8182,242.616,200424,0.0106359
8.4,5.81703,242.664,200335,0.0106359
8.6,5.81587,242.712,200246,0.0106359
8.8,5.8147,242.76,200157,0.0106359
9,5.81354,242.808,200068,0.0106359
9.2,5.81237,242.856,199979,0.0106359
9.4,5.81121,242.904,199890,0.0106359
9.6,5.81004,242.952,199801,0.0106359
9.8,5.80888,243,199712,0.0106359
10,5.80888,243,199712,0.0106359
