x,rho,u,P,t
-10,5.94813,237.289,210505,0.00740306
-9.8,5.94813,237.289,210505,0.00740306
-9.6,5.94728,237.323,210438,0.00740306
-9.4,5.94601,237.375,210339,0.00740306
-9.2,5.94453,237.435,210223,0.00740306
-9,5.94295,237.5,210098,0.00740306
-8.8,5.94131,237.567,209970,0.00740306
-8.6,5.93965,237.635,209839,0.00740306
-8.4,5.93797,237.703,209707,0.00740306
-8.2,5.93629,237.772,209575,0.00740306
-8,5.9346,237.841,209443,0.00740306
-7.8,5.93291,237.91,209311,0.00740306
-7.6,5.93122,237.979,209178,0.00740306
-7.4,5.92953,238.048,209046,0.00740306
-7.2,5.92784,238.117,208914,0.00740306
-7,5.92616,238.186,208781,0.00740306
-6.8,5.92447,238.255,208649,0.00740306
-6.6,5.92278,238.324,208517,0.00740306
-6.4,5.92109,238.393,208385,0.00740306
-6.2,5.9194,238.462,208253,0.00740306
-6,5.91771,238.532,208121,0.00740306
-5.8,5.91602,238.601,207989,0.00740306
-5.6,5.91434,238.67,207858,0.00740306
-5.4,5.91265,238.739,207726,0.00740306
-5.2,5.91096,238.808,207594,0.00740306
-5,5.90927,238.877,207463,0.00740306
-4.8,5.90759,238.946,207331,0.00740306
-4.6,5.9059,239.015,207199,0.00740306
-4.4,5.90421,239.084,207068,0.00740306
-4.2,5.90253,239.153,206937,0.00740306
-4,5.90084,239.222,206805,0.00740306
-3.8,5.89915,239.291,206674,0.00740306
-3.6,5.89747,239.36,206543,0.00740306
-3.4,5.89578,239.429,206412,0.00740306
-3.2,5.8941,239.498,206281,0.00740306
-3,5.89241,239.567,206150,0.00740306
-2.8,5.89073,239.636,206019,0.00740306
-2.6,5.88904,239.705,205888,0.00740306
-2.4,5.88736,239.774,205757,0.00740306
-2.2,5.88567,239.843,205626,0.00740306
-2,5.88399,239.912,205496,0.00740306
-1.8,5.88231,239.981,205365,0.00740306
-1.6,5.88062,240.05,205234,0.00740306
-1.4,5.87894,240.119,205104,0.00740306
-1.2,5.87725,240.189,204973,0.00740306
-1,5.87557,240.258,204843,0.00740306
-0.8,5.87389,240.327,204713,0.00740306
-0.6,5.87221,240.396,204582,0.00740306
-0.4,5.87052,240.465,204452,0.00740306
-0.2,5.86884,240.534,204322,0.00740306
0,5.86716,240.603,204192,0.00740306
0.2,5.86548,240.672,204062,0.00740306
0.4,5.8638,240.741,203932,0.00740306
0.6,5.86212,240.81,203802,0.00740306
0.8,5.86044,240.878,203673,0.00740306
1,5.85877,240.947,203544,0.00740306
1.2,5.85709,241.016,203414,0.00740306
1.4,5.85541,241.085,203285,0.00740306
1.6,5.85374,241.154,203156,0.00740306
1.8,5.85207,241.222,203027,0.00740306
2,5.85039,241.291,202898,0.00740306
2.2,5.84872,241.36,202769,0.00740306
2.4,5.84704,241.429,202640,0.00740306
2.6,5.84537,241.497,202511,0.00740306
2.8,5.8437,241.566,202383,0.00740306
3,5.84203,241.635,202254,0.00740306
3.2,5.84035,241.704,202125,0.00740306
3.4,5.83868,241.772,201997,0.00740306
3.6,5.83701,241.841,201868,0.00740306
3.8,5.83534,241.91,201740,0.00740306
4,5.83367,241.979,201612,0.00740306
4.2,5.832,242.047,201483,0.00740306
4.4,5.83033,242.116,201355,0.00740306
4.6,5.82866,242.185,201227,0.00740306
4.8,5.82699,242.253,201099,0.00740306
5,5.82532,242.322,200971,0.00740306
5.2,5.82365,242.391,200843,0.00740306
5.4,5.82198,242.46,200715,0.00740306
5.6,5.82031,242.528,200588,0.00740306
5.8,5.81865,242.597,200460,0.00740306
6,5.81698,242.666,200332,0.00740306
6.2,5.81531,242.734,200205,0.00740306
6.4,5.81364,242.803,200077,0.00740306
6.6,5.81197,242.872,199950,0.00740306
6.8,5.81031,242.94,199822,0.00740306
7,5.80864,243.009,199695,0.00740306
7.2,5.80697,243.078,199568,0.00740306
7.4,5.80531,243.146,199441,0.00740306
7.6,5.80364,243.215,199313,0.00740306
7.8,5.80198,243.284,199186,0.00740306
8,5.80031,243.352,199059,0.00740306
8.2,5.79864,243.421,198932,0.00740306
8.4,5.79698,243.49,198806,0.00740306
8.6,5.79531,243.558,198679,0.00740306
8.8,5.79365,243.627,198552,0.00740306
9,5.79199,243.695,198425,0.00740306
9.2,5.79032,243.764,198299,0.00740306
9.4,5.78866,243.833,198172,0.00740306
9.6,5.78699,243.901,198046,0.00740306
9.8,5.78533,243.97,197919,0.00740306
10,5.78533,243.97,197919,0.00740306
