x,rho,u,P,t
-10,5.89538,239.446,206380,0.0197413
-9.8,5.89538,239.446,206380,0.0197413
-9.6,5.89507,239.459,206355,0.0197413
-9.4,5.89459,239.478,206318,0.0197413
-9.2,5.89404,239.501,206275,0.0197413
-9,5.89344,239.526,206229,0.0197413
-8.8,5.89282,239.551,206181,0.0197413
-8.6,5.8922,239.576,206132,0.0197413
-8.4,5.89157,239.602,206083,0.0197413
-8.2,5.89094,239.628,206034,0.0197413
-8,5.8903,239.654,205985,0.0197413
-7.8,5.88967,239.68,205936,0.0197413
-7.6,5.88904,239.706,205886,0.0197413
-7.4,5.8884,239.732,205837,0.0197413
-7.2,5.88777,239.758,205788,0.0197413
-7,5.88713,239.784,205738,0.0197413
-6.8,5.8865,239.81,205689,0.0197413
-6.6,5.88586,239.836,205640,0.0197413
-6.4,5.88523,239.862,205591,0.0197413
-6.2,5.88459,239.888,205541,0.0197413
-6,5.88396,239.914,205492,0.0197413
-5.8,5.88332,239.94,205443,0.0197413
-5.6,5.88269,239.966,205394,0.0197413
-5.4,5.88205,239.992,205344,0.0197413
-5.2,5.88142,240.018,205295,0.0197413
-5,5.88079,240.044,205246,0.0197413
-4.8,5.88015,240.07,205197,0.0197413
-4.6,5.87952,240.096,205148,0.0197413
-4.4,5.87888,240.122,205098,0.0197413
-4.2,5.87825,240.148,205049,0.0197413
-4,5.87761,240.174,205000,0.0197413
-3.8,5.87698,240.2,204951,0.0197413
-3.6,5.87635,240.226,204902,0.0197413
-3.4,5.87571,240.252,204853,0.0197413
-3.2,5.87508,240.278,204803,0.0197413
-3,5.87444,240.304,204754,0.0197413
-2.8,5.87381,240.33,204705,0.0197413
-2.6,5.87318,240.356,204656,0.0197413
-2.4,5.87254,240.382,204607,0.0197413
-2.2,5.87191,240.409,204558,0.0197413
-2,5.87127,240.435,204509,0.0197413
-1.8,5.87064,240.461,204460,0.0197413
-1.6,5.87001,240.487,204411,0.0197413
-1.4,5.86937,240.513,204362,0.0197413
-1.2,5.86874,240.539,204313,0.0197413
-1,5.8681,240.565,204264,0.0197413
-0.8,5.86747,240.591,204215,0.0197413
-0.6,5.86684,240.617,204166,0.0197413
-0.4,5.8662,240.643,204117,0.0197413
-0.2,5.86557,240.669,204068,0.0197413
0,5.86493,240.695,204019,0.0197413
0.2,5.8643,240.721,203970,0.0197413
0.4,5.86367,240.747,203921,0.0197413
0.6,5.86303,240.773,203872,0.0197413
0.8,5.8624,240.799,203823,0.0197413
1,5.86177,240.825,203774,0.0197413
1.2,5.86114,240.851,203725,0.0197413
1.4,5.8605,240.877,203676,0.0197413
1.6,5.85987,240.903,203628,0.0197413
1.8,5.85924,240.929,203579,0.0197413
2,5.85861,240.955,203530,0.0197413
2.2,5.85797,240.98,203481,0.0197413
2.4,5.85734,241.006,203432,0.0197413
2.6,5.85671,241.032,203383,0.0197413
2.8,5.85608,241.058,203335,0.0197413
3,5.85544,241.084,203286,0.0197413
3.2,5.85481,241.11,203237,0.0197413
3.4,5.85418,241.136,203188,0.0197413
3.6,5.85355,241.162,203140,0.0197413
3.8,5.85292,241.188,203091,0.0197413
4,5.85228,241.214,203042,0.0197413
4.2,5.85165,241.24,202993,0.0197413
4.4,5.85102,241.266,202945,0.0197413
4.6,5.85039,241.292,202896,0.0197413
4.8,5.84976,241.318,202847,0.0197413
5,5.84912,241.344,202799,0.0197413
5.2,5.84849,241.37,202750,0.0197413
5.4,5.84786,241.396,202701,0.0197413
5.6,5.84723,241.422,202653,0.0197413
5.8,5.8466,241.448,202604,0.0197413
6,5.84596,241.474,202555,0.0197413
6.2,5.84533,241.5,202507,0.0197413
6.4,5.8447,241.526,202458,0.0197413
6.6,5.84407,241.552,202409,0.0197413
6.8,5.84344,241.578,202361,0.0197413
7,5.84281,241.604,202312,0.0197413
7.2,5.84218,241.63,202264,0.0197413
7.4,5.84154,241.656,202215,0.0197413
7.6,5.84091,241.682,202166,0.0197413
7.8,5.84028,241.708,202118,0.0197413
8,5.83965,241.734,202069,0.0197413
8.2,5.83902,241.759,202021,0.0197413
8.4,5.83839,241.785,201972,0.0197413
8.6,5.83776,241.811,201924,0.0197413
8.8,5.83712,241.837,201875,0.0197413
9,5.83649,241.863,201827,0.0197413
9.2,5.83586,241.889,201778,0.0197413
9.4,5.83523,241.915,201730,0.0197413
9.6,5.8346,241.941,201681,0.0197413
9.8,5.83397,241.967,201633,0.0197413
10,5.83397,241.967,201633,0.0197413
