x,rho,u,P,t
-10,5.89525,239.451,206369,0.0198243
-9.8,5.89525,239.451,206369,0.0198243
-9.6,5.89494,239.464,206345,0.0198243
-9.4,5.89446,239.484,206308,0.0198243
-9.2,5.89391,239.506,206265,0.0198243
-9,5.89332,239.531,206219,0.0198243
-8.8,5.8927,239.556,206171,0.0198243
-8.6,5.89208,239.581,206123,0.0198243
-8.4,5.89145,239.607,206074,0.0198243
-8.2,5.89082,239.633,206025,0.0198243
-8,5.89019,239.659,205976,0.0198243
-7.8,5.88956,239.685,205927,0.0198243
-7.6,5.88893,239.71,205878,0.0198243
-7.4,5.8883,239.736,205829,0.0198243
-7.2,5.88767,239.762,205780,0.0198243
-7,5.88703,239.788,205731,0.0198243
-6.8,5.8864,239.814,205682,0.0198243
-6.6,5.88577,239.84,205633,0.0198243
-6.4,5.88514,239.866,205584,0.0198243
-6.2,5.88451,239.892,205534,0.0198243
-6,5.88387,239.918,205485,0.0198243
-5.8,5.88324,239.944,205436,0.0198243
-5.6,5.88261,239.97,205387,0.0198243
-5.4,5.88198,239.995,205338,0.0198243
-5.2,5.88135,240.021,205289,0.0198243
-5,5.88071,240.047,205240,0.0198243
-4.8,5.88008,240.073,205191,0.0198243
-4.6,5.87945,240.099,205142,0.0198243
-4.4,5.87882,240.125,205093,0.0198243
-4.2,5.87819,240.151,205044,0.0198243
-4,5.87756,240.177,204996,0.0198243
-3.8,5.87692,240.203,204947,0.0198243
-3.6,5.87629,240.229,204898,0.0198243
-3.4,5.87566,240.254,204849,0.0198243
-3.2,5.87503,240.28,204800,0.0198243
-3,5.8744,240.306,204751,0.0198243
-2.8,5.87377,240.332,204702,0.0198243
-2.6,5.87314,240.358,204653,0.0198243
-2.4,5.8725,240.384,204604,0.0198243
-2.2,5.87187,240.41,204555,0.0198243
-2,5.87124,240.436,204506,0.0198243
-1.8,5.87061,240.462,204458,0.0198243
-1.6,5.86998,240.488,204409,0.0198243
-1.4,5.86935,240.514,204360,0.0198243
-1.2,5.86872,240.539,204311,0.0198243
-1,5.86808,240.565,204262,0.0198243
-0.8,5.86745,240.591,204213,0.0198243
-0.6,5.86682,240.617,204165,0.0198243
-0.4,5.86619,240.643,204116,0.0198243
-0.2,5.86556,240.669,204067,0.0198243
0,5.86493,240.695,204018,0.0198243
0.2,5.8643,240.721,203969,0.0198243
0.4,5.86367,240.747,203921,0.0198243
0.6,5.86304,240.773,203872,0.0198243
0.8,5.86241,240.798,203823,0.0198243
1,5.86178,240.824,203775,0.0198243
1.2,5.86115,240.85,203726,0.0198243
1.4,5.86052,240.876,203677,0.0198243
1.6,5.85989,240.902,203629,0.0198243
1.8,5.85926,240.928,203580,0.0198243
2,5.85863,240.954,203531,0.0198243
2.2,5.858,240.98,203483,0.0198243
2.4,5.85737,241.005,203434,0.0198243
2.6,5.85674,241.031,203386,0.0198243
2.8,5.85611,241.057,203337,0.0198243
3,5.85548,241.083,203288,0.0198243
3.2,5.85485,241.109,203240,0.0198243
3.4,5.85422,241.135,203191,0.0198243
3.6,5.85359,241.161,203143,0.0198243
3.8,5.85296,241.186,203094,0.0198243
4,5.85233,241.212,203046,0.0198243
4.2,5.8517,241.238,202997,0.0198243
4.4,5.85107,241.264,202949,0.0198243
4.6,5.85044,241.29,202900,0.0198243
4.8,5.84981,241.316,202852,0.0198243
5,5.84918,241.342,202803,0.0198243
5.2,5.84855,241.367,202755,0.0198243
5.4,5.84793,241.393,202706,0.0198243
5.6,5.8473,241.419,202658,0.0198243
5.8,5.84667,241.445,202609,0.0198243
6,5.84604,241.471,202561,0.0198243
6.2,5.84541,241.497,202513,0.0198243
6.4,5.84478,241.523,202464,0.0198243
6.6,5.84415,241.548,202416,0.0198243
6.8,5.84352,241.574,202367,0.0198243
7,5.84289,241.6,202319,0.0198243
7.2,5.84226,241.626,202270,0.0198243
7.4,5.84164,241.652,202222,0.0198243
7.6,5.84101,241.678,202174,0.0198243
7.8,5.84038,241.704,202125,0.0198243
8,5.83975,241.729,202077,0.0198243
8.2,5.83912,241.755,202029,0.0198243
8.4,5.83849,241.781,201980,0.0198243
8.6,5.83786,241.807,201932,0.0198243
8.8,5.83723,241.833,201884,0.0198243
9,5.83661,241.859,201835,0.0198243
9.2,5.83598,241.885,201787,0.0198243
9.4,5.83535,241.91,201739,0.0198243
9.6,5.83472,241.936,201691,0.0198243
9.8,5.83409,241.962,201642,0.0198243
10,5.83409,241.962,201642,0.0198243
