x,rho,u,P,t
-10,5.91528,238.631,207930,0.0121287
-9.8,5.91528,238.631,207930,0.0121287
-9.6,5.91476,238.653,207890,0.0121287
-9.4,5.91399,238.684,207830,0.0121287
-9.2,5.91308,238.721,207759,0.0121287
-9,5.91211,238.761,207683,0.0121287
-8.8,5.91111,238.802,207605,0.0121287
-8.6,5.9101,238.843,207526,0.0121287
-8.4,5.90907,238.885,207446,0.0121287
-8.2,5.90804,238.927,207366,0.0121287
-8,5.90701,238.97,207286,0.0121287
-7.8,5.90598,239.012,207205,0.0121287
-7.6,5.90495,239.054,207125,0.0121287
-7.4,5.90392,239.096,207044,0.0121287
-7.2,5.90289,239.139,206964,0.0121287
-7,5.90185,239.181,206884,0.0121287
-6.8,5.90082,239.223,206803,0.0121287
-6.6,5.89979,239.265,206723,0.0121287
-6.4,5.89876,239.308,206642,0.0121287
-6.2,5.89773,239.35,206562,0.0121287
-6,5.89669,239.392,206482,0.0121287
-5.8,5.89566,239.434,206402,0.0121287
-5.6,5.89463,239.477,206321,0.0121287
-5.4,5.8936,239.519,206241,0.0121287
-5.2,5.89257,239.561,206161,0.0121287
-5,5.89154,239.603,206081,0.0121287
-4.8,5.89051,239.646,206001,0.0121287
-4.6,5.88947,239.688,205921,0.0121287
-4.4,5.88844,239.73,205840,0.0121287
-4.2,5.88741,239.773,205760,0.0121287
-4,5.88638,239.815,205680,0.0121287
-3.8,5.88535,239.857,205600,0.0121287
-3.6,5.88432,239.899,205520,0.0121287
-3.4,5.88329,239.942,205440,0.0121287
-3.2,5.88226,239.984,205360,0.0121287
-3,5.88123,240.026,205280,0.0121287
-2.8,5.8802,240.068,205200,0.0121287
-2.6,5.87917,240.111,205121,0.0121287
-2.4,5.87813,240.153,205041,0.0121287
-2.2,5.8771,240.195,204961,0.0121287
-2,5.87607,240.237,204881,0.0121287
-1.8,5.87504,240.28,204801,0.0121287
-1.6,5.87401,240.322,204721,0.0121287
-1.4,5.87298,240.364,204642,0.0121287
-1.2,5.87195,240.406,204562,0.0121287
-1,5.87092,240.449,204482,0.0121287
-0.8,5.86989,240.491,204403,0.0121287
-0.6,5.86886,240.533,204323,0.0121287
-0.4,5.86783,240.575,204243,0.0121287
-0.2,5.86681,240.618,204164,0.0121287
0,5.86578,240.66,204084,0.0121287
0.2,5.86475,240.702,204004,0.0121287
0.4,5.86372,240.744,203925,0.0121287
0.6,5.86269,240.787,203846,0.0121287
0.8,5.86166,240.829,203766,0.0121287
1,5.86063,240.871,203687,0.0121287
1.2,5.85961,240.913,203608,0.0121287
1.4,5.85858,240.955,203528,0.0121287
1.6,5.85755,240.998,203449,0.0121287
1.8,5.85653,241.04,203370,0.0121287
2,5.8555,241.082,203291,0.0121287
2.2,5.85448,241.124,203211,0.0121287
2.4,5.85345,241.166,203132,0.0121287
2.6,5.85242,241.208,203053,0.0121287
2.8,5.8514,241.25,202974,0.0121287
3,5.85037,241.293,202895,0.0121287
3.2,5.84935,241.335,202816,0.0121287
3.4,5.84832,241.377,202737,0.0121287
3.6,5.84729,241.419,202658,0.0121287
3.8,5.84627,241.461,202579,0.0121287
4,5.84524,241.503,202500,0.0121287
4.2,5.84422,241.545,202421,0.0121287
4.4,5.84319,241.588,202342,0.0121287
4.6,5.84217,241.63,202264,0.0121287
4.8,5.84114,241.672,202185,0.0121287
5,5.84012,241.714,202106,0.0121287
5.2,5.83909,241.756,202027,0.0121287
5.4,5.83807,241.798,201948,0.0121287
5.6,5.83704,241.84,201870,0.0121287
5.8,5.83602,241.883,201791,0.0121287
6,5.835,241.925,201712,0.0121287
6.2,5.83397,241.967,201634,0.0121287
6.4,5.83295,242.009,201555,0.0121287
6.6,5.83192,242.051,201476,0.0121287
6.8,5.8309,242.093,201398,0.0121287
7,5.82988,242.135,201319,0.0121287
7.2,5.82885,242.177,201241,0.0121287
7.4,5.82783,242.22,201162,0.0121287
7.6,5.8268,242.262,201084,0.0121287
7.8,5.82578,242.304,201005,0.0121287
8,5.82476,242.346,200927,0.0121287
8.2,5.82373,242.388,200848,0.0121287
8.4,5.82271,242.43,200770,0.0121287
8.6,5.82169,242.472,200692,0.0121287
8.8,5.82067,242.514,200613,0.0121287
9,5.81964,242.556,200535,0.0121287
9.2,5.81862,242.599,200457,0.0121287
9.4,5.8176,242.641,200378,0.0121287
9.6,5.81657,242.683,200300,0.0121287
9.8,5.81555,242.725,200222,0.0121287
10,5.81555,242.725,200222,0.0121287
