x,rho,u,P,t
-10,5.8989,239.302,206654,0.0177703
-9.8,5.8989,239.302,206654,0.0177703
-9.6,5.89855,239.316,206626,0.0177703
-9.4,5.89802,239.338,206585,0.0177703
-9.2,5.8974,239.363,206537,0.0177703
-9,5.89674,239.39,206485,0.0177703
-8.8,5.89606,239.418,206432,0.0177703
-8.6,5.89537,239.447,206378,0.0177703
-8.4,5.89467,239.475,206324,0.0177703
-8.2,5.89396,239.504,206269,0.0177703
-8,5.89326,239.533,206215,0.0177703
-7.8,5.89256,239.562,206160,0.0177703
-7.6,5.89185,239.591,206105,0.0177703
-7.4,5.89115,239.62,206050,0.0177703
-7.2,5.89044,239.648,205995,0.0177703
-7,5.88974,239.677,205941,0.0177703
-6.8,5.88903,239.706,205886,0.0177703
-6.6,5.88833,239.735,205831,0.0177703
-6.4,5.88762,239.764,205776,0.0177703
-6.2,5.88692,239.793,205722,0.0177703
-6,5.88621,239.822,205667,0.0177703
-5.8,5.88551,239.851,205612,0.0177703
-5.6,5.8848,239.88,205558,0.0177703
-5.4,5.8841,239.908,205503,0.0177703
-5.2,5.88339,239.937,205448,0.0177703
-5,5.88269,239.966,205393,0.0177703
-4.8,5.88198,239.995,205339,0.0177703
-4.6,5.88128,240.024,205284,0.0177703
-4.4,5.88057,240.053,205230,0.0177703
-4.2,5.87987,240.082,205175,0.0177703
-4,5.87917,240.111,205120,0.0177703
-3.8,5.87846,240.14,205066,0.0177703
-3.6,5.87776,240.169,205011,0.0177703
-3.4,5.87705,240.197,204957,0.0177703
-3.2,5.87635,240.226,204902,0.0177703
-3,5.87564,240.255,204847,0.0177703
-2.8,5.87494,240.284,204793,0.0177703
-2.6,5.87424,240.313,204738,0.0177703
-2.4,5.87353,240.342,204684,0.0177703
-2.2,5.87283,240.371,204629,0.0177703
-2,5.87212,240.4,204575,0.0177703
-1.8,5.87142,240.429,204520,0.0177703
-1.6,5.87071,240.457,204466,0.0177703
-1.4,5.87001,240.486,204411,0.0177703
-1.2,5.86931,240.515,204357,0.0177703
-1,5.8686,240.544,204302,0.0177703
-0.8,5.8679,240.573,204248,0.0177703
-0.6,5.86719,240.602,204193,0.0177703
-0.4,5.86649,240.631,204139,0.0177703
-0.2,5.86579,240.66,204085,0.0177703
0,5.86508,240.689,204030,0.0177703
0.2,5.86438,240.717,203976,0.0177703
0.4,5.86368,240.746,203922,0.0177703
0.6,5.86297,240.775,203867,0.0177703
0.8,5.86227,240.804,203813,0.0177703
1,5.86157,240.833,203759,0.0177703
1.2,5.86087,240.862,203704,0.0177703
1.4,5.86016,240.891,203650,0.0177703
1.6,5.85946,240.919,203596,0.0177703
1.8,5.85876,240.948,203542,0.0177703
2,5.85806,240.977,203487,0.0177703
2.2,5.85735,241.006,203433,0.0177703
2.4,5.85665,241.035,203379,0.0177703
2.6,5.85595,241.064,203325,0.0177703
2.8,5.85525,241.092,203271,0.0177703
3,5.85455,241.121,203217,0.0177703
3.2,5.85384,241.15,203162,0.0177703
3.4,5.85314,241.179,203108,0.0177703
3.6,5.85244,241.208,203054,0.0177703
3.8,5.85174,241.237,203000,0.0177703
4,5.85104,241.265,202946,0.0177703
4.2,5.85034,241.294,202892,0.0177703
4.4,5.84963,241.323,202838,0.0177703
4.6,5.84893,241.352,202784,0.0177703
4.8,5.84823,241.381,202730,0.0177703
5,5.84753,241.41,202676,0.0177703
5.2,5.84683,241.438,202622,0.0177703
5.4,5.84613,241.467,202568,0.0177703
5.6,5.84542,241.496,202514,0.0177703
5.8,5.84472,241.525,202460,0.0177703
6,5.84402,241.554,202406,0.0177703
6.2,5.84332,241.583,202352,0.0177703
6.4,5.84262,241.611,202298,0.0177703
6.6,5.84192,241.64,202244,0.0177703
6.8,5.84122,241.669,202190,0.0177703
7,5.84052,241.698,202136,0.0177703
7.2,5.83981,241.727,202082,0.0177703
7.4,5.83911,241.756,202028,0.0177703
7.6,5.83841,241.784,201974,0.0177703
7.8,5.83771,241.813,201921,0.0177703
8,5.83701,241.842,201867,0.0177703
8.2,5.83631,241.871,201813,0.0177703
8.4,5.83561,241.9,201759,0.0177703
8.6,5.83491,241.928,201705,0.0177703
8.8,5.83421,241.957,201651,0.0177703
9,5.83351,241.986,201597,0.0177703
9.2,5.83281,242.015,201544,0.0177703
9.4,5.83211,242.044,201490,0.0177703
9.6,5.8314,242.073,201436,0.0177703
9.8,5.8307,242.101,201382,0.0177703
10,5.8307,242.101,201382,0.0177703
