# t = 1.00000000e-02
# Nx = 100, Ny = 100
# x y phi_numerical phi_analytical error
3.13131313e-01 1.71717172e-01 2.37954701e-01 2.37954570e-01 1.30890114e-07
3.23232323e-01 1.71717172e-01 2.26487154e-01 2.26487029e-01 1.24582222e-07
3.33333333e-01 1.71717172e-01 2.14791553e-01 2.14791435e-01 1.18148887e-07
3.43434343e-01 1.71717172e-01 2.02879675e-01 2.02879563e-01 1.11596585e-07
3.53535354e-01 1.71717172e-01 1.90763514e-01 1.90763410e-01 1.04931916e-07
3.63636364e-01 1.71717172e-01 1.78455271e-01 1.78455173e-01 9.81615890e-08
3.73737374e-01 1.71717172e-01 1.65967339e-01 1.65967248e-01 9.12924215e-08
3.83838384e-01 1.71717172e-01 1.53312291e-01 1.53312207e-01 8.43313303e-08
3.93939394e-01 1.71717172e-01 1.40502871e-01 1.40502794e-01 7.72853247e-08
4.04040404e-01 1.71717172e-01 1.27551977e-01 1.27551907e-01 7.01614993e-08
4.14141414e-01 1.71717172e-01 1.14472648e-01 1.14472585e-01 6.29670271e-08
4.24242424e-01 1.71717172e-01 1.01278056e-01 1.01278000e-01 5.57091526e-08
4.34343434e-01 1.71717172e-01 8.79814845e-02 8.79814361e-02 4.83951836e-08
4.44444444e-01 1.71717172e-01 7.45963234e-02 7.45962824e-02 4.10324848e-08
4.54545455e-01 1.71717172e-01 6.11360502e-02 6.11360165e-02 3.36284697e-08
4.64646465e-01 1.71717172e-01 4.76142181e-02 4.76141919e-02 2.61905937e-08
4.74747475e-01 1.71717172e-01 3.40444426e-02 3.40444238e-02 1.87263459e-08
4.84848485e-01 1.71717172e-01 2.04403872e-02 2.04403759e-02 1.12432422e-08
4.94949495e-01 1.71717172e-01 6.81575001e-03 6.81574627e-03 3.74881762e-09
5.05050505e-01 1.71717172e-01 -6.81575001e-03 -6.81574627e-03 3.74938173e-09
5.15151515e-01 1.71717172e-01 -2.04403872e-02 -2.04403759e-02 1.12438058e-08
5.25252525e-01 1.71717172e-01 -3.40444426e-02 -3.40444238e-02 1.87269083e-08
5.35353535e-01 1.71717172e-01 -4.76142181e-02 -4.76141919e-02 2.61911544e-08
5.45454545e-01 1.71717172e-01 -6.11360502e-02 -6.11360165e-02 3.36290281e-08
5.55555556e-01 1.71717172e-01 -7.45963234e-02 -7.45962824e-02 4.10330404e-08
5.65656566e-01 1.71717172e-01 -8.79814845e-02 -8.79814361e-02 4.83957358e-08
5.75757576e-01 1.71717172e-01 -1.01278056e-01 -1.01278000e-01 5.57097008e-08
5.85858586e-01 1.71717172e-01 -1.14472648e-01 -1.14472585e-01 6.29675710e-08
5.95959596e-01 1.71717172e-01 -1.27551977e-01 -1.27551907e-01 7.01620380e-08
6.06060606e-01 1.71717172e-01 -1.40502871e-01 -1.40502794e-01 7.72858579e-08
6.16161616e-01 1.71717172e-01 -1.53312291e-01 -1.53312207e-01 8.43318574e-08
6.26262626e-01 1.71717172e-01 -1.65967339e-01 -1.65967248e-01 9.12929419e-08
6.36363636e-01 1.71717172e-01 -1.78455271e-01 -1.78455173e-01 9.81621021e-08
6.46464646e-01 1.71717172e-01 -1.90763514e-01 -1.90763410e-01 1.04932422e-07
6.56565657e-01 1.71717172e-01 -2.02879675e-01 -2.02879563e-01 1.11597083e-07
6.66666667e-01 1.71717172e-01 -2.14791553e-01 -2.14791435e-01 1.18149375e-07
6.76767677e-01 1.71717172e-01 -2.26487154e-01 -2.26487029e-01 1.24582701e-07
6.86868687e-01 1.71717172e-01 -2.37954701e-01 -2.37954570e-01 1.30890583e-07
6.96969697e-01 1.71717172e-01 -2.49182649e-01 -2.49182511e-01 1.37066669e-07
7.07070707e-01 1.71717172e-01 -2.60159690e-01 -2.60159547e-01 1.43104741e-07
7.17171717e-01 1.71717172e-01 -2.70874773e-01 -2.70874624e-01 1.48998718e-07
7.27272727e-01 1.71717172e-01 -2.81317108e-01 -2.81316953e-01 1.54742667e-07
7.37373737e-01 1.71717172e-01 -2.91476180e-01 -2.91476020e-01 1.60330802e-07
7.47474747e-01 1.71717172e-01 -3.01341761e-01 -3.01341595e-01 1.65757498e-07
7.57575758e-01 1.71717172e-01 -3.10903916e-01 -3.10903745e-01 1.71017290e-07
7.67676768e-01 1.71717172e-01 -3.20153017e-01 -3.20152841e-01 1.76104882e-07
7.77777778e-01 1.71717172e-01 -3.29079751e-01 -3.29079570e-01 1.81015152e-07
7.87878788e-01 1.71717172e-01 -3.37675129e-01 -3.37674944e-01 1.85743154e-07
7.97979798e-01 1.71717172e-01 -3.45930498e-01 -3.45930308e-01 1.90284130e-07
8.08080808e-01 1.71717172e-01 -3.53837544e-01 -3.53837349e-01 1.94633505e-07
8.18181818e-01 1.71717172e-01 -3.61388305e-01 -3.61388106e-01 1.98786900e-07
8.28282828e-01 1.71717172e-01 -3.68575179e-01 -3.68574976e-01 2.02740134e-07
8.38383838e-01 1.71717172e-01 -3.75390929e-01 -3.75390723e-01 2.06489226e-07
8.48484848e-01 1.71717172e-01 -3.81828692e-01 -3.81828482e-01 2.10030401e-07
8.58585859e-01 1.71717172e-01 -3.87881986e-01 -3.87881773e-01 2.13360093e-07
8.68686869e-01 1.71717172e-01 -3.93544716e-01 -3.93544500e-01 2.16474949e-07
8.78787879e-01 1.71717172e-01 -3.98811180e-01 -3.98810960e-01 2.19371834e-07
8.88888889e-01 1.71717172e-01 -4.03676074e-01 -4.03675852e-01 2.22047829e-07
8.98989899e-01 1.71717172e-01 -4.08134501e-01 -4.08134277e-01 2.24500242e-07
9.09090909e-01 1.71717172e-01 -4.12181971e-01 -4.12181745e-01 2.26726601e-07
9.19191919e-01 1.71717172e-01 -4.15814409e-01 -4.15814180e-01 2.28724666e-07
9.29292929e-01 1.71717172e-01 -4.19028157e-01 -4.19027926e-01 2.30492413e-07
9.39393939e-01 1.71717172e-01 -4.21819979e-01 -4.21819747e-01 2.32027936e-07
9.49494949e-01 1.71717172e-01 -4.24187064e-01 -4.24186831e-01 2.33328150e-07
9.59595960e-01 1.71717172e-01 -4.26127029e-01 -4.26126795e-01 2.34384690e-07
9.69696970e-01 1.71717172e-01 -4.27637920e-01 -4.27637685e-01 2.35057342e-07
9.79797980e-01 1.71717172e-01 -4.28718213e-01 -4.28717980e-01 2.33496878e-07
9.89898990e-01 1.71717172e-01 -4.29366802e-01 -4.29366592e-01 2.09532854e-07
1.00000000e+00 1.71717172e-01 -4.29582869e-01 -4.29582869e-01 0.00000000e+00
0.00000000e+00 1.81818182e-01 2.81593562e-01 2.81593562e-01 0.00000000e+00
1.01010101e-02 1.81818182e-01 2.81451929e-01 2.81451791e-01 1.37350784e-07
2.02020202e-02 1.81818182e-01 2.81026776e-01 2.81026623e-01 1.53059425e-07
3.03030303e-02 1.81818182e-01 2.80318638e-01 2.80318484e-01 1.54082313e-07
4.04040404e-02 1.81818182e-01 2.79328242e-01 2.79328089e-01 1.53641330e-07
5.05050505e-02 1.81818182e-01 2.78056587e-01 2.78056434e-01 1.52948476e-07
6.06060606e-02 1.81818182e-01 2.76504951e-01 2.76504799e-01 1.52095354e-07
7.07070707e-02 1.81818182e-01 2.74674899e-01 2.74674748e-01 1.51088723e-07
8.08080808e-02 1.81818182e-01 2.72568272e-01 2.72568122e-01 1.49929939e-07
9.09090909e-02 1.81818182e-01 2.70187192e-01 2.70187044e-01 1.48620187e-07
1.01010101e-01 1.81818182e-01 2.67534057e-01 2.67533910e-01 1.47160788e-07
1.11111111e-01 1.81818182e-01 2.64611538e-01 2.64611392e-01 1.45553210e-07
1.21212121e-01 1.81818182e-01 2.61422577e-01 2.61422433e-01 1.43799072e-07
1.31313131e-01 1.81818182e-01 2.57970385e-01 2.57970243e-01 1.41900141e-07
1.41414141e-01 1.81818182e-01 2.54258440e-01 2.54258300e-01 1.39858328e-07
1.51515152e-01 1.81818182e-01 2.50290477e-01 2.50290340e-01 1.37675690e-07
1.61616162e-01 1.81818182e-01 2.46070494e-01 2.46070358e-01 1.35354424e-07
1.71717172e-01 1.81818182e-01 2.41602738e-01 2.41602605e-01 1.32896868e-07
1.81818182e-01 1.81818182e-01 2.36891709e-01 2.36891579e-01 1.30305495e-07
1.91919192e-01 1.81818182e-01 2.31942150e-01 2.31942022e-01 1.27582916e-07
2.02020202e-01 1.81818182e-01 2.26759045e-01 2.26758920e-01 1.24731872e-07
2.12121212e-01 1.81818182e-01 2.21347612e-01 2.21347491e-01 1.21755234e-07
2.22222222e-01 1.81818182e-01 2.15713302e-01 2.15713183e-01 1.18655998e-07
2.32323232e-01 1.81818182e-01 2.09861786e-01 2.09861671e-01 1.15437286e-07
2.42424242e-01 1.81818182e-01 2.03798958e-01 2.03798846e-01 1.12102339e-07
2.52525253e-01 1.81818182e-01 1.97530921e-01 1.97530812e-01 1.08654513e-07
2.62626263e-01 1.81818182e-01 1.91063987e-01 1.91063882e-01 1.05097282e-07
2.72727273e-01 1.81818182e-01 1.84404668e-01 1.84404566e-01 1.01434227e-07
2.82828283e-01 1.81818182e-01 1.77559669e-01 1.77559571e-01 9.76690362e-08
2.92929293e-01 1.81818182e-01 1.70535883e-01 1.70535789e-01 9.38055008e-08
3.03030303e-01 1.81818182e-01 1.63340381e-01 1.63340291e-01 8.98475114e-08
3.13131313e-01 1.81818182e-01 1.55980409e-01 1.55980324e-01 8.57990531e-08
3.23232323e-01 1.81818182e-01 1.48463379e-01 1.48463297e-01 8.16642024e-08
3.33333333e-01 1.81818182e-01 1.40796858e-01 1.40796781e-01 7.74471227e-08
3.43434343e-01 1.81818182e-01 1.32988567e-01 1.32988494e-01 7.31520604e-08
3.53535354e-01 1.81818182e-01 1.25046368e-01 1.25046299e-01 6.87833402e-08
3.63636364e-01 1.81818182e-01 1.16978257e-01 1.16978193e-01 6.43453610e-08
3.73737374e-01 1.81818182e-01 1.08792360e-01 1.08792300e-01 5.98425914e-08
3.83838384e-01 1.81818182e-01 1.00496918e-01 1.00496862e-01 5.52795654e-08
3.93939394e-01 1.81818182e-01 9.21002834e-02 9.21002327e-02 5.06608777e-08
4.04040404e-01 1.81818182e-01 8.36109120e-02 8.36108660e-02 4.59911787e-08
4.14141414e-01 1.81818182e-01 7.50373516e-02 7.50373103e-02 4.12751704e-08
4.24242424e-01 1.81818182e-01 6.63882349e-02 6.63881984e-02 3.65176016e-08
4.34343434e-01 1.81818182e-01 5.76722708e-02 5.76722391e-02 3.17232626e-08
4.44444444e-01 1.81818182e-01 4.88982357e-02 4.88982088e-02 2.68969811e-08
4.54545455e-01 1.81818182e-01 4.00749642e-02 4.00749422e-02 2.20436165e-08
4.64646465e-01 1.81818182e-01 3.12113407e-02 3.12113235e-02 1.71680558e-08
4.74747475e-01 1.81818182e-01 2.23162899e-02 2.23162776e-02 1.22752085e-08
4.84848485e-01 1.81818182e-01 1.33987685e-02 1.33987611e-02 7.37000092e-09
4.94949495e-01 1.81818182e-01 4.46775572e-03 4.46775327e-03 2.45737248e-09
5.05050505e-01 1.81818182e-01 -4.46775572e-03 -4.46775327e-03 2.45773035e-09
5.15151515e-01 1.81818182e-01 -1.33987685e-02 -1.33987611e-02 7.37035844e-09
5.25252525e-01 1.81818182e-01 -2.23162899e-02 -2.23162776e-02 1.22755652e-08
5.35353535e-01 1.81818182e-01 -3.12113407e-02 -3.12113235e-02 1.71684116e-08
5.45454545e-01 1.81818182e-01 -4.00749642e-02 -4.00749422e-02 2.20439707e-08
5.55555556e-01 1.81818182e-01 -4.88982357e-02 -4.88982088e-02 2.68973335e-08
5.65656566e-01 1.81818182e-01 -5.76722708e-02 -5.76722391e-02 3.17236129e-08
5.75757576e-01 1.81818182e-01 -6.63882349e-02 -6.63881984e-02 3.65179494e-08
5.85858586e-01 1.81818182e-01 -7.50373516e-02 -7.50373103e-02 4.12755154e-08
5.95959596e-01 1.81818182e-01 -8.36109120e-02 -8.36108660e-02 4.59915204e-08
6.06060606e-01 1.81818182e-01 -9.21002834e-02 -9.21002327e-02 5.06612159e-08
6.16161616e-01 1.81818182e-01 -1.00496918e-01 -1.00496862e-01 5.52798998e-08
6.26262626e-01 1.81818182e-01 -1.08792360e-01 -1.08792300e-01 5.98429216e-08
6.36363636e-01 1.81818182e-01 -1.16978257e-01 -1.16978193e-01 6.43456865e-08
6.46464646e-01 1.81818182e-01 -1.25046368e-01 -1.25046299e-01 6.87836610e-08
6.56565657e-01 1.81818182e-01 -1.32988567e-01 -1.32988494e-01 7.31523760e-08
6.66666667e-01 1.81818182e-01 -1.40796858e-01 -1.40796781e-01 7.74474327e-08
6.76767677e-01 1.81818182e-01 -1.48463379e-01 -1.48463297e-01 8.16645065e-08
6.86868687e-01 1.81818182e-01 -1.55980409e-01 -1.55980324e-01 8.57993510e-08
6.96969697e-01 1.81818182e-01 -1.63340381e-01 -1.63340291e-01 8.98478029e-08
7.07070707e-01 1.81818182e-01 -1.70535883e-01 -1.70535789e-01 9.38057857e-08
7.17171717e-01 1.81818182e-01 -1.77559669e-01 -1.77559571e-01 9.76693140e-08
7.27272727e-01 1.81818182e-01 -1.84404668e-01 -1.84404566e-01 1.01434497e-07
7.37373737e-01 1.81818182e-01 -1.91063987e-01 -1.91063882e-01 1.05097545e-07
7.47474747e-01 1.81818182e-01 -1.97530921e-01 -1.97530812e-01 1.08654768e-07
7.57575758e-01 1.81818182e-01 -2.03798958e-01 -2.03798846e-01 1.12102586e-07
7.67676768e-01 1.81818182e-01 -2.09861786e-01 -2.09861671e-01 1.15437525e-07
7.77777778e-01 1.81818182e-01 -2.15713302e-01 -2.15713183e-01 1.18656229e-07
7.87878788e-01 1.81818182e-01 -2.21347612e-01 -2.21347491e-01 1.21755455e-07
7.97979798e-01 1.81818182e-01 -2.26759045e-01 -2.26758920e-01 1.24732085e-07
8.08080808e-01 1.81818182e-01 -2.31942150e-01 -2.31942022e-01 1.27583119e-07
8.18181818e-01 1.81818182e-01 -2.36891709e-01 -2.36891579e-01 1.30305689e-07
8.28282828e-01 1.81818182e-01 -2.41602738e-01 -2.41602605e-01 1.32897051e-07
8.38383838e-01 1.81818182e-01 -2.46070494e-01 -2.46070358e-01 1.35354598e-07
8.48484848e-01 1.81818182e-01 -2.50290477e-01 -2.50290340e-01 1.37675854e-07
8.58585859e-01 1.81818182e-01 -2.54258440e-01 -2.54258300e-01 1.39858482e-07
8.68686869e-01 1.81818182e-01 -2.57970385e-01 -2.57970243e-01 1.41900284e-07
8.78787879e-01 1.81818182e-01 -2.61422577e-01 -2.61422433e-01 1.43799205e-07
8.88888889e-01 1.81818182e-01 -2.64611538e-01 -2.64611392e-01 1.45553332e-07
8.98989899e-01 1.81818182e-01 -2.67534057e-01 -2.67533910e-01 1.47160899e-07
9.09090909e-01 1.81818182e-01 -2.70187192e-01 -2.70187044e-01 1.48620288e-07
9.19191919e-01 1.81818182e-01 -2.72568272e-01 -2.72568122e-01 1.49930028e-07
9.29292929e-01 1.81818182e-01 -2.74674899e-01 -2.74674748e-01 1.51088795e-07
9.39393939e-01 1.81818182e-01 -2.76504951e-01 -2.76504799e-01 1.52095337e-07
9.49494949e-01 1.81818182e-01 -2.78056587e-01 -2.78056434e-01 1.52947636e-07
9.59595960e-01 1.81818182e-01 -2.79328242e-01 -2.79328089e-01 1.53640236e-07
9.69696970e-01 1.81818182e-01 -2.80318638e-01 -2.80318484e-01 1.54081174e-07
9.79797980e-01 1.81818182e-01 -2.81026776e-01 -2.81026623e-01 1.53058285e-07
9.89898990e-01 1.81818182e-01 -2.81451929e-01 -2.81451791e-01 1.37349757e-07
1.00000000e+00 1.81818182e-01 -2.81593562e-01 -2.81593562e-01 0.00000000e+00
0.00000000e+00 1.91919192e-01 1.26529998e-01 1.26529998e-01 0.00000000e+00
1.01010101e-02 1.91919192e-01 1.26466357e-01 1.26466296e-01 6.17165226e-08
2.02020202e-02 1.91919192e-01 1.26275321e-01 1.26275252e-01 6.87749658e-08
3.03030303e-02 1.91919192e-01 1.25957130e-01 1.25957060e-01 6.92345854e-08
4.04040404e-02 1.91919192e-01 1.25512110e-01 1.25512041e-01 6.90364367e-08
5.05050505e-02 1.91919192e-01 1.24940709e-01 1.24940641e-01 6.87251134e-08
6.06060606e-02 1.91919192e-01 1.24243505e-01 1.24243436e-01 6.83417758e-08
7.07070707e-02 1.91919192e-01 1.23421197e-01 1.23421129e-01 6.78894614e-08
8.08080808e-02 1.91919192e-01 1.22474615e-01 1.22474547e-01 6.73687794e-08
9.09090909e-02 1.91919192e-01 1.21404711e-01 1.21404644e-01 6.67802625e-08
1.01010101e-01 1.91919192e-01 1.20212563e-01 1.20212497e-01 6.61245033e-08
1.11111111e-01 1.91919192e-01 1.18899371e-01 1.18899306e-01 6.54021624e-08
1.21212121e-01 1.91919192e-01 1.17466457e-01 1.17466393e-01 6.46139671e-08
1.31313131e-01 1.91919192e-01 1.15915265e-01 1.15915201e-01 6.37607110e-08
1.41414141e-01 1.91919192e-01 1.14247356e-01 1.14247293e-01 6.28432533e-08
1.51515152e-01 1.91919192e-01 1.12464410e-01 1.12464348e-01 6.18625177e-08
1.61616162e-01 1.91919192e-01 1.10568221e-01 1.10568160e-01 6.08194918e-08
1.71717172e-01 1.91919192e-01 1.08560699e-01 1.08560640e-01 5.97152258e-08
1.81818182e-01 1.91919192e-01 1.06443866e-01 1.06443808e-01 5.85508317e-08
1.91919192e-01 1.91919192e-01 1.04219854e-01 1.04219796e-01 5.73274818e-08
2.02020202e-01 1.91919192e-01 1.01890900e-01 1.01890844e-01 5.60464081e-08
2.12121212e-01 1.91919192e-01 9.94593513e-02 9.94592966e-02 5.47089004e-08
2.22222222e-01 1.91919192e-01 9.69276553e-02 9.69276019e-02 5.33163054e-08
2.32323232e-01 1.91919192e-01 9.42983613e-02 9.42983094e-02 5.18700254e-08
2.42424242e-01 1.91919192e-01 9.15741168e-02 9.15740665e-02 5.03715167e-08
2.52525253e-01 1.91919192e-01 8.87576650e-02 8.87576162e-02 4.88222882e-08
2.62626263e-01 1.91919192e-01 8.58518418e-02 8.58517946e-02 4.72238997e-08
2.72727273e-01 1.91919192e-01 8.28595730e-02 8.28595274e-02 4.55779608e-08
2.82828283e-01 1.91919192e-01 7.97838717e-02 7.97838278e-02 4.38861287e-08
2.92929293e-01 1.91919192e-01 7.66278347e-02 7.66277926e-02 4.21501070e-08
3.03030303e-01 1.91919192e-01 7.33946400e-02 7.33945997e-02 4.03716438e-08
3.13131313e-01 1.91919192e-01 7.00875432e-02 7.00875046e-02 3.85525298e-08
3.23232323e-01 1.91919192e-01 6.67098741e-02 6.67098374e-02 3.66945966e-08
3.33333333e-01 1.91919192e-01 6.32650339e-02 6.32649991e-02 3.47997150e-08
3.43434343e-01 1.91919192e-01 5.97564911e-02 5.97564582e-02 3.28697931e-08
3.53535354e-01 1.91919192e-01 5.61877786e-02 5.61877477e-02 3.09067741e-08
3.63636364e-01 1.91919192e-01 5.25624897e-02 5.25624608e-02 2.89126346e-08
3.73737374e-01 1.91919192e-01 4.88842749e-02 4.88842480e-02 2.68893825e-08
3.83838384e-01 1.91919192e-01 4.51568378e-02 4.51568129e-02 2.48390550e-08
3.93939394e-01 1.91919192e-01 4.13839315e-02 4.13839088e-02 2.27637168e-08
4.04040404e-01 1.91919192e-01 3.75693552e-02 3.75693345e-02 2.06654574e-08
4.14141414e-01 1.91919192e-01 3.37169497e-02 3.37169311e-02 1.85463897e-08
4.24242424e-01 1.91919192e-01 2.98305941e-02 2.98305777e-02 1.64086473e-08
4.34343434e-01 1.91919192e-01 2.59142016e-02 2.59141873e-02 1.42543828e-08
4.44444444e-01 1.91919192e-01 2.19717157e-02 2.19717036e-02 1.20857654e-08
4.54545455e-01 1.91919192e-01 1.80071061e-02 1.80070962e-02 9.90497859e-09
4.64646465e-01 1.91919192e-01 1.40243649e-02 1.40243572e-02 7.71421833e-09
4.74747475e-01 1.91919192e-01 1.00275024e-02 1.00274969e-02 5.51569051e-09
4.84848485e-01 1.91919192e-01 6.02054303e-03 6.02053972e-03 3.31160884e-09
4.94949495e-01 1.91919192e-01 2.00752148e-03 2.00752037e-03 1.10419267e-09
5.05050505e-01 1.91919192e-01 -2.00752148e-03 -2.00752037e-03 1.10433532e-09
5.15151515e-01 1.91919192e-01 -6.02054303e-03 -6.02053972e-03 3.31175134e-09
5.25252525e-01 1.91919192e-01 -1.00275024e-02 -1.00274969e-02 5.51583273e-09
5.35353535e-01 1.91919192e-01 -1.40243649e-02 -1.40243572e-02 7.71436013e-09
5.45454545e-01 1.91919192e-01 -1.80071061e-02 -1.80070962e-02 9.90511981e-09
5.55555556e-01 1.91919192e-01 -2.19717157e-02 -2.19717036e-02 1.20859059e-08
5.65656566e-01 1.91919192e-01 -2.59142016e-02 -2.59141873e-02 1.42545225e-08
5.75757576e-01 1.91919192e-01 -2.98305941e-02 -2.98305777e-02 1.64087860e-08
5.85858586e-01 1.91919192e-01 -3.37169497e-02 -3.37169311e-02 1.85465272e-08
5.95959596e-01 1.91919192e-01 -3.75693552e-02 -3.75693345e-02 2.06655937e-08
6.06060606e-01 1.91919192e-01 -4.13839315e-02 -4.13839088e-02 2.27638516e-08
6.16161616e-01 1.91919192e-01 -4.51568378e-02 -4.51568129e-02 2.48391883e-08
6.26262626e-01 1.91919192e-01 -4.88842749e-02 -4.88842480e-02 2.68895141e-08
6.36363636e-01 1.91919192e-01 -5.25624897e-02 -5.25624608e-02 2.89127643e-08
6.46464646e-01 1.91919192e-01 -5.61877786e-02 -5.61877477e-02 3.09069019e-08
6.56565657e-01 1.91919192e-01 -5.97564911e-02 -5.97564582e-02 3.28699188e-08
6.66666667e-01 1.91919192e-01 -6.32650339e-02 -6.32649991e-02 3.47998385e-08
6.76767677e-01 1.91919192e-01 -6.67098741e-02 -6.67098374e-02 3.66947178e-08
6.86868687e-01 1.91919192e-01 -7.00875432e-02 -7.00875046e-02 3.85526485e-08
6.96969697e-01 1.91919192e-01 -7.33946400e-02 -7.33945997e-02 4.03717600e-08
7.07070707e-01 1.91919192e-01 -7.66278347e-02 -7.66277926e-02 4.21502206e-08
7.17171717e-01 1.91919192e-01 -7.97838717e-02 -7.97838278e-02 4.38862395e-08
7.27272727e-01 1.91919192e-01 -8.28595730e-02 -8.28595274e-02 4.55780686e-08
7.37373737e-01 1.91919192e-01 -8.58518418e-02 -8.58517946e-02 4.72240045e-08
7.47474747e-01 1.91919192e-01 -8.87576650e-02 -8.87576162e-02 4.88223898e-08
7.57575758e-01 1.91919192e-01 -9.15741168e-02 -9.15740665e-02 5.03716151e-08
7.67676768e-01 1.91919192e-01 -9.42983613e-02 -9.42983094e-02 5.18701205e-08
7.77777778e-01 1.91919192e-01 -9.69276553e-02 -9.69276019e-02 5.33163970e-08
7.87878788e-01 1.91919192e-01 -9.94593513e-02 -9.94592966e-02 5.47089885e-08
7.97979798e-01 1.91919192e-01 -1.01890900e-01 -1.01890844e-01 5.60464927e-08
8.08080808e-01 1.91919192e-01 -1.04219854e-01 -1.04219796e-01 5.73275627e-08
8.18181818e-01 1.91919192e-01 -1.06443866e-01 -1.06443808e-01 5.85509088e-08
8.28282828e-01 1.91919192e-01 -1.08560699e-01 -1.08560640e-01 5.97152991e-08
8.38383838e-01 1.91919192e-01 -1.10568221e-01 -1.10568160e-01 6.08195612e-08
8.48484848e-01 1.91919192e-01 -1.12464410e-01 -1.12464348e-01 6.18625831e-08
8.58585859e-01 1.91919192e-01 -1.14247356e-01 -1.14247293e-01 6.28433146e-08
8.68686869e-01 1.91919192e-01 -1.15915265e-01 -1.15915201e-01 6.37607682e-08
8.78787879e-01 1.91919192e-01 -1.17466457e-01 -1.17466393e-01 6.46140201e-08
8.88888889e-01 1.91919192e-01 -1.18899371e-01 -1.18899306e-01 6.54022112e-08
8.98989899e-01 1.91919192e-01 -1.20212563e-01 -1.20212497e-01 6.61245478e-08
9.09090909e-01 1.91919192e-01 -1.21404711e-01 -1.21404644e-01 6.67803026e-08
9.19191919e-01 1.91919192e-01 -1.22474615e-01 -1.22474547e-01 6.73688151e-08
9.29292929e-01 1.91919192e-01 -1.23421197e-01 -1.23421129e-01 6.78894897e-08
9.39393939e-01 1.91919192e-01 -1.24243505e-01 -1.24243436e-01 6.83417652e-08
9.49494949e-01 1.91919192e-01 -1.24940709e-01 -1.24940641e-01 6.87247367e-08
9.59595960e-01 1.91919192e-01 -1.25512110e-01 -1.25512041e-01 6.90359977e-08
9.69696970e-01 1.91919192e-01 -1.25957130e-01 -1.25957060e-01 6.92341456e-08
9.79797980e-01 1.91919192e-01 -1.26275321e-01 -1.26275252e-01 6.87745286e-08
9.89898990e-01 1.91919192e-01 -1.26466357e-01 -1.26466296e-01 6.17161286e-08
1.00000000e+00 1.91919192e-01 -1.26529998e-01 -1.26529998e-01 0.00000000e+00
0.00000000e+00 2.02020202e-01 -3.17122803e-02 -3.17122803e-02 0.00000000e+00
1.01010101e-02 2.02020202e-01 -3.16963299e-02 -3.16963145e-02 1.54681948e-08
2.02020202e-02 2.02020202e-01 -3.16484504e-02 -3.16484332e-02 1.72372736e-08
3.03030303e-02 2.02020202e-01 -3.15687019e-02 -3.15686846e-02 1.73524689e-08
4.04040404e-02 2.02020202e-01 -3.14571663e-02 -3.14571490e-02 1.73028057e-08
5.05050505e-02 2.02020202e-01 -3.13139560e-02 -3.13139388e-02 1.72247772e-08
6.06060606e-02 2.02020202e-01 -3.11392152e-02 -3.11391980e-02 1.71286995e-08
7.07070707e-02 2.02020202e-01 -3.09331198e-02 -3.09331028e-02 1.70153340e-08
8.08080808e-02 2.02020202e-01 -3.06958774e-02 -3.06958605e-02 1.68848333e-08
9.09090909e-02 2.02020202e-01 -3.04277268e-02 -3.04277101e-02 1.67373309e-08
1.01010101e-01 2.02020202e-01 -3.01289381e-02 -3.01289215e-02 1.65729754e-08
1.11111111e-01 2.02020202e-01 -2.97998121e-02 -2.97997957e-02 1.63919324e-08
1.21212121e-01 2.02020202e-01 -2.94406803e-02 -2.94406641e-02 1.61943840e-08
1.31313131e-01 2.02020202e-01 -2.90519041e-02 -2.90518881e-02 1.59805293e-08
1.41414141e-01 2.02020202e-01 -2.86338752e-02 -2.86338594e-02 1.57505835e-08
1.51515152e-01 2.02020202e-01 -2.81870144e-02 -2.81869988e-02 1.55047783e-08
1.61616162e-01 2.02020202e-01 -2.77117716e-02 -2.77117563e-02 1.52433610e-08
1.71717172e-01 2.02020202e-01 -2.72086254e-02 -2.72086105e-02 1.49665950e-08
1.81818182e-01 2.02020202e-01 -2.66780825e-02 -2.66780678e-02 1.46747589e-08
1.91919192e-01 2.02020202e-01 -2.61206770e-02 -2.61206626e-02 1.43681465e-08
2.02020202e-01 2.02020202e-01 -2.55369701e-02 -2.55369561e-02 1.40470666e-08
2.12121212e-01 2.02020202e-01 -2.49275497e-02 -2.49275360e-02 1.37118426e-08
2.22222222e-01 2.02020202e-01 -2.42930294e-02 -2.42930161e-02 1.33628118e-08
2.32323232e-01 2.02020202e-01 -2.36340481e-02 -2.36340351e-02 1.30003259e-08
2.42424242e-01 2.02020202e-01 -2.29512693e-02 -2.29512566e-02 1.26247497e-08
2.52525253e-01 2.02020202e-01 -2.22453805e-02 -2.22453682e-02 1.22364615e-08
2.62626263e-01 2.02020202e-01 -2.15170924e-02 -2.15170806e-02 1.18358521e-08
2.72727273e-01 2.02020202e-01 -2.07671385e-02 -2.07671271e-02 1.14233251e-08
2.82828283e-01 2.02020202e-01 -1.99962739e-02 -1.99962629e-02 1.09992958e-08
2.92929293e-01 2.02020202e-01 -1.92052747e-02 -1.92052641e-02 1.05641911e-08
3.03030303e-01 2.02020202e-01 -1.83949374e-02 -1.83949273e-02 1.01184492e-08
3.13131313e-01 2.02020202e-01 -1.75660780e-02 -1.75660683e-02 9.66251882e-09
